,schoolcode,districtcode,countycode,year,charter,dropout,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,state
1473,101903011tx,101903tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,30.0,80.0,3.3333,66.6667,10.0,tx
1474,101906105tx,101906tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,8.0,-12.5,62.5,12.5,12.5,tx
1475,101908007tx,101908tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,11.0,-9.0909,9.0909,9.0909,81.8182,tx
1476,101911006tx,101911tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,147.0,82.9932,14.2857,22.449,61.2245,tx
1477,101911012tx,101911tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,12.0,-25.0,8.3333,25.0,50.0,tx
1478,101911014tx,101911tx,101tx,2021,0.0,-1.0,0.0,0.0,0.0,-1.0,100.0,100.0,100.0,100.0,tx
1479,101912345tx,101912tx,101tx,2021,0.0,0.2,0.0,0.0,0.0,447.0,82.774,0.2237,3.132,93.736,tx
1480,101913005tx,101913tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,425.0,44.9412,22.1176,23.7647,48.7059,tx
1481,101913197tx,101913tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,9.0,-33.3333,11.1111,11.1111,11.1111,tx
1482,101914003tx,101914tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,206.0,54.8544,24.7573,21.8447,46.6019,tx
1483,101915038tx,101915tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,201.0,65.6716,25.3731,35.8209,35.8209,tx
1484,101917014tx,101917tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,219.0,80.3653,5.0228,9.589,82.6484,tx
1485,101919018tx,101919tx,101tx,2021,0.0,0.1,0.0,0.0,0.0,1509.0,77.6673,7.3559,22.3989,63.4858,tx
1486,101919022tx,101919tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,30.0,-10.0,3.3333,43.3333,43.3333,tx
1487,101924014tx,101924tx,101tx,2021,0.0,0.0,0.0,0.0,0.0,7.0,-42.8571,0.0,14.2857,42.8571,tx
1488,102905001tx,102905tx,102tx,2021,0.0,0.0,0.0,0.0,0.0,258.0,44.9612,84.4961,2.7132,7.7519,tx
1489,103901001tx,103901tx,103tx,2021,0.0,0.0,0.0,0.0,0.0,36.0,61.1111,69.4444,0.0,8.3333,tx
1490,103902001tx,103902tx,103tx,2021,0.0,0.0,0.0,0.0,0.0,66.0,59.0909,39.3939,0.0,60.6061,tx
1491,104903001tx,104903tx,104tx,2021,0.0,0.0,0.0,0.0,0.0,46.0,82.6087,54.3478,0.0,6.5217,tx
1492,104907001tx,104907tx,104tx,2021,0.0,0.0,0.0,0.0,0.0,26.0,80.7692,53.8462,0.0,46.1538,tx
1493,107906003tx,107906tx,107tx,2021,0.0,0.0,0.0,0.0,0.0,13.0,-23.0769,69.2308,7.6923,7.6923,tx
1494,107907001tx,107907tx,107tx,2021,0.0,0.0,0.0,0.0,0.0,51.0,68.6275,72.549,5.8824,13.7255,tx
1495,108807001tx,108807tx,108tx,2021,1.0,0.0,0.0,0.0,0.0,371.0,90.027,0.8086,0.2695,94.6092,tx
1496,108807002tx,108807tx,108tx,2021,1.0,0.8,0.0,0.0,0.0,398.0,95.7286,4.2714,0.2513,91.4573,tx
1497,108807003tx,108807tx,108tx,2021,1.0,0.0,100.0,100.0,0.0,418.0,89.4737,1.9139,0.0,97.6077,tx
1498,108807004tx,108807tx,108tx,2021,1.0,0.5,100.0,100.0,0.0,430.0,95.3488,0.6977,0.0,97.907,tx
1499,108807005tx,108807tx,108tx,2021,1.0,0.2,0.0,0.0,0.0,411.0,83.2117,4.8662,0.2433,93.4307,tx
1500,108807006tx,108807tx,108tx,2021,1.0,0.0,0.0,0.0,0.0,394.0,94.4162,0.2538,0.2538,98.731,tx
1501,108807008tx,108807tx,108tx,2021,1.0,0.2,0.0,0.0,0.0,403.0,90.0744,1.9851,0.0,98.0149,tx
1502,108807009tx,108807tx,108tx,2021,1.0,0.0,0.0,0.0,0.0,354.0,80.226,2.5424,1.4124,96.0452,tx
1503,108807010tx,108807tx,108tx,2021,1.0,0.0,0.0,0.0,0.0,405.0,89.8765,3.2099,0.2469,95.8025,tx
1504,108807011tx,108807tx,108tx,2021,1.0,0.2,100.0,100.0,0.0,420.0,81.9048,0.7143,0.0,96.4286,tx
1505,108807018tx,108807tx,108tx,2021,1.0,0.5,0.0,0.0,0.0,221.0,81.9005,4.0724,0.4525,94.5701,tx
1506,108807035tx,108807tx,108tx,2021,1.0,0.5,100.0,100.0,0.0,412.0,92.4757,1.4563,3.3981,94.4175,tx
1507,108903001tx,108903tx,108tx,2021,0.0,5.1,0.0,0.0,0.0,1420.0,97.5352,0.4225,0.0704,99.3662,tx
1508,108906005tx,108906tx,108tx,2021,0.0,0.0,0.0,0.0,0.0,28.0,78.5714,0.0,0.0,100.0,tx
1509,108906011tx,108906tx,108tx,2021,0.0,0.0,100.0,100.0,0.0,447.0,71.3647,1.7897,0.0,96.1969,tx
1510,108907006tx,108907tx,108tx,2021,0.0,0.0,100.0,100.0,0.0,417.0,81.295,0.2398,0.2398,98.0815,tx
1511,108908004tx,108908tx,108tx,2021,0.0,0.2,100.0,100.0,0.0,465.0,84.5161,0.2151,0.0,99.5699,tx
1512,108908039tx,108908tx,108tx,2021,0.0,0.0,100.0,100.0,0.0,14.0,100.0,0.0,0.0,100.0,tx
1513,108909009tx,108909tx,108tx,2021,0.0,0.0,100.0,100.0,0.0,679.0,94.6981,0.1473,0.1473,98.6745,tx
1514,108911008tx,108911tx,108tx,2021,0.0,0.0,100.0,100.0,0.0,440.0,66.3636,0.2273,0.2273,97.7273,tx
1515,108912005tx,108912tx,108tx,2021,0.0,0.0,100.0,100.0,0.0,20.0,-15.0,0.0,0.0,100.0,tx
1516,108912010tx,108912tx,108tx,2021,0.0,0.6,100.0,100.0,0.0,500.0,-0.6,0.0,0.0,100.0,tx
1517,109901001tx,109901tx,109tx,2021,0.0,0.0,0.0,0.0,0.0,83.0,22.8916,81.9277,1.2048,13.253,tx
1518,109902001tx,109902tx,109tx,2021,0.0,0.0,0.0,0.0,0.0,67.0,61.194,46.2687,4.4776,43.2836,tx
1519,109903001tx,109903tx,109tx,2021,0.0,0.0,0.0,0.0,0.0,84.0,28.5714,88.0952,0.0,7.1429,tx
1520,109914001tx,109914tx,109tx,2021,0.0,0.0,0.0,0.0,0.0,82.0,78.0488,3.6585,1.2195,50.0,tx
1521,110901001tx,110901tx,110tx,2021,0.0,0.0,0.0,0.0,0.0,61.0,90.1639,16.3934,1.6393,73.7705,tx
1522,110906001tx,110906tx,110tx,2021,0.0,0.0,0.0,0.0,0.0,150.0,53.3333,50.0,0.6667,48.0,tx
1523,110907001tx,110907tx,110tx,2021,0.0,0.0,0.0,0.0,0.0,190.0,43.1579,37.3684,0.5263,60.5263,tx
1524,110908001tx,110908tx,110tx,2021,0.0,0.0,0.0,0.0,0.0,53.0,45.283,62.2642,1.8868,32.0755,tx
1525,111902003tx,111902tx,111tx,2021,0.0,0.7,0.0,0.0,0.0,146.0,48.6301,82.8767,0.6849,15.7534,tx
1526,112906001tx,112906tx,112tx,2021,0.0,0.0,0.0,0.0,0.0,171.0,63.1579,63.7427,0.5848,28.655,tx
1527,112907001tx,112907tx,112tx,2021,0.0,0.0,0.0,0.0,0.0,83.0,46.988,75.9036,0.0,3.6145,tx
1528,112909001tx,112909tx,112tx,2021,0.0,0.0,0.0,0.0,0.0,79.0,63.2911,70.8861,3.7975,18.9873,tx
1529,112910001tx,112910tx,112tx,2021,0.0,0.0,0.0,0.0,0.0,88.0,46.5909,89.7727,1.1364,6.8182,tx
1530,114902001tx,114902tx,114tx,2021,0.0,0.0,0.0,0.0,0.0,274.0,34.3066,59.854,0.365,36.1314,tx
1531,115903001tx,115903tx,115tx,2021,0.0,11.8,0.0,0.0,0.0,17.0,-17.6471,35.2941,0.0,64.7059,tx
1532,116902001tx,116902tx,116tx,2021,0.0,0.0,0.0,0.0,0.0,172.0,48.2558,72.6744,1.7442,19.7674,tx
1533,116905004tx,116905tx,116tx,2021,0.0,0.0,0.0,0.0,0.0,12.0,50.0,66.6667,8.3333,8.3333,tx
1534,116909001tx,116909tx,116tx,2021,0.0,0.0,0.0,0.0,0.0,207.0,49.2754,74.3961,4.8309,17.3913,tx
1535,116915001tx,116915tx,116tx,2021,0.0,0.0,0.0,0.0,0.0,224.0,34.8214,50.4464,0.4464,43.3036,tx
1536,117904001tx,117904tx,117tx,2021,0.0,0.5,0.0,0.0,0.0,209.0,31.1005,69.8565,0.4785,24.8804,tx
1537,118902001tx,118902tx,118tx,2021,0.0,0.0,0.0,0.0,0.0,99.0,44.4444,53.5354,1.0101,42.4242,tx
1538,120901001tx,120901tx,120tx,2021,0.0,0.5,0.0,0.0,0.0,437.0,59.2677,36.6133,13.73,46.9108,tx
1539,120901004tx,120901tx,120tx,2021,0.0,0.0,0.0,0.0,0.0,56.0,69.6429,14.2857,17.8571,64.2857,tx
1540,122902001tx,122902tx,122tx,2021,0.0,0.0,0.0,0.0,0.0,11.0,-27.2727,9.0909,0.0,63.6364,tx
1541,123908002tx,123908tx,123tx,2021,0.0,0.0,0.0,0.0,0.0,33.0,69.697,51.5152,3.0303,39.3939,tx
1542,123910006tx,123910tx,123tx,2021,0.0,0.0,0.0,0.0,0.0,64.0,78.125,1.5625,82.8125,9.375,tx
1543,123910011tx,123910tx,123tx,2021,0.0,-1.0,0.0,0.0,0.0,-1.0,100.0,0.0,100.0,100.0,tx
1544,123913001tx,123913tx,123tx,2021,0.0,0.0,0.0,0.0,0.0,135.0,53.3333,24.4444,25.1852,44.4444,tx
1545,126902007tx,126902tx,126tx,2021,0.0,0.0,0.0,0.0,0.0,243.0,21.8107,55.5556,6.9959,27.572,tx
1546,126904001tx,126904tx,126tx,2021,0.0,0.0,0.0,0.0,0.0,444.0,31.0811,78.1532,1.5766,16.8919,tx
1547,126905002tx,126905tx,126tx,2021,0.0,0.0,0.0,0.0,0.0,68.0,54.4118,75.0,1.4706,17.6471,tx
1548,126905003tx,126905tx,126tx,2021,0.0,0.0,0.0,0.0,0.0,490.0,45.7143,64.4898,1.2245,29.1837,tx
1549,127905001tx,127905tx,127tx,2021,0.0,0.0,0.0,0.0,0.0,32.0,78.125,9.375,0.0,56.25,tx
1550,128904001tx,128904tx,128tx,2021,0.0,0.0,100.0,100.0,0.0,118.0,14.4068,82.2034,0.0,2.5424,tx
1551,132902001tx,132902tx,132tx,2021,0.0,0.0,0.0,0.0,0.0,48.0,41.6667,68.75,0.0,6.25,tx
1552,134901001tx,134901tx,134tx,2021,0.0,0.0,0.0,0.0,0.0,170.0,61.1765,58.2353,0.5882,38.2353,tx
1553,135001001tx,135001tx,135tx,2021,0.0,0.0,0.0,0.0,0.0,32.0,15.625,9.375,0.0,3.125,tx
1554,138902001tx,138902tx,138tx,2021,0.0,0.0,0.0,0.0,0.0,68.0,69.1176,38.2353,1.4706,55.8824,tx
1555,138904001tx,138904tx,138tx,2021,0.0,0.0,0.0,0.0,0.0,39.0,56.4103,51.2821,0.0,28.2051,tx
1556,140901001tx,140901tx,140tx,2021,0.0,0.0,0.0,0.0,0.0,37.0,-8.1081,0.0,2.7027,8.1081,tx
1557,140908001tx,140908tx,140tx,2021,0.0,0.0,0.0,0.0,0.0,124.0,48.3871,38.7097,0.8065,58.871,tx
1558,141902001tx,141902tx,141tx,2021,0.0,0.0,0.0,0.0,0.0,77.0,79.2208,36.3636,1.2987,59.7403,tx
1559,143903001tx,143903tx,143tx,2021,0.0,0.0,0.0,0.0,0.0,226.0,24.3363,76.9912,5.7522,12.3894,tx
1560,144902001tx,144902tx,144tx,2021,0.0,1.5,0.0,0.0,0.0,338.0,25.4438,67.7515,8.284,18.0473,tx
1561,145907002tx,145907tx,145tx,2021,0.0,0.0,0.0,0.0,0.0,59.0,84.7458,59.322,27.1186,5.0847,tx
1562,147901001tx,147901tx,147tx,2021,0.0,0.0,0.0,0.0,0.0,97.0,82.4742,27.8351,3.0928,50.5155,tx
1563,148905101tx,148905tx,148tx,2021,0.0,0.0,0.0,0.0,0.0,44.0,70.4545,6.8182,0.0,54.5455,tx
1564,152901007tx,152901tx,152tx,2021,0.0,0.0,0.0,0.0,0.0,306.0,86.2745,11.1111,25.817,60.4575,tx
1565,152901024tx,152901tx,152tx,2021,0.0,0.5,0.0,0.0,0.0,199.0,44.7236,40.7035,12.0603,42.2111,tx
1566,152902001tx,152902tx,152tx,2021,0.0,0.0,0.0,0.0,0.0,243.0,62.5514,48.5597,1.2346,43.6214,tx
1567,153907001tx,153907tx,153tx,2021,0.0,0.0,0.0,0.0,0.0,44.0,84.0909,25.0,0.0,75.0,tx
1568,154901001tx,154901tx,154tx,2021,0.0,0.0,0.0,0.0,0.0,684.0,65.0585,46.0526,17.2515,34.0643,tx
1569,156905001tx,156905tx,156tx,2021,0.0,0.0,0.0,0.0,0.0,70.0,14.2857,64.2857,1.4286,31.4286,tx
1570,157901001tx,157901tx,157tx,2021,0.0,0.0,0.0,0.0,0.0,240.0,41.25,61.25,0.4167,35.0,tx
1571,160904001tx,160904tx,160tx,2021,0.0,0.0,0.0,0.0,0.0,48.0,62.5,75.0,0.0,6.25,tx
1572,161807006tx,161807tx,161tx,2021,1.0,0.5,100.0,100.0,0.0,412.0,48.5437,26.2136,19.9029,34.7087,tx
1573,161901001tx,161901tx,161tx,2021,0.0,0.0,0.0,0.0,0.0,194.0,13.4021,88.6598,0.5155,8.2474,tx
1574,161907001tx,161907tx,161tx,2021,0.0,0.0,0.0,0.0,0.0,530.0,19.434,80.1887,2.6415,14.5283,tx
1575,161914004tx,161914tx,161tx,2021,0.0,0.0,0.0,0.0,0.0,20.0,-15.0,5.0,50.0,15.0,tx
1576,161920001tx,161920tx,161tx,2021,0.0,0.0,0.0,0.0,0.0,889.0,25.5343,66.2542,6.8616,21.9348,tx
1577,161920002tx,161920tx,161tx,2021,0.0,0.0,0.0,0.0,0.0,18.0,50.0,72.2222,5.5556,5.5556,tx
1578,161923001tx,161923tx,161tx,2021,0.0,0.0,0.0,0.0,0.0,226.0,31.4159,70.354,5.7522,19.469,tx
1579,162904001tx,162904tx,162tx,2021,0.0,0.0,0.0,0.0,0.0,88.0,19.3182,59.0909,0.0,37.5,tx
1580,163908001tx,163908tx,163tx,2021,0.0,0.1,0.0,0.0,0.0,1875.0,43.4667,30.1333,4.32,60.64,tx
1581,164901001tx,164901tx,164tx,2021,0.0,1.1,0.0,0.0,0.0,89.0,60.6742,49.4382,1.1236,46.0674,tx
1582,165901006tx,165901tx,165tx,2021,0.0,0.5,0.0,0.0,0.0,388.0,48.9691,12.8866,9.2784,69.3299,tx
1583,165901030tx,165901tx,165tx,2021,0.0,0.0,0.0,0.0,0.0,29.0,58.6207,3.4483,3.4483,72.4138,tx
1584,166905001tx,166905tx,166tx,2021,0.0,0.0,0.0,0.0,0.0,228.0,28.5088,72.807,0.4386,23.2456,tx
1585,166907001tx,166907tx,166tx,2021,0.0,0.0,100.0,100.0,0.0,39.0,-7.6923,7.6923,0.0,64.1026,tx
1586,167904001tx,167904tx,167tx,2021,0.0,0.0,0.0,0.0,0.0,39.0,56.4103,69.2308,0.0,25.641,tx
1587,168901001tx,168901tx,168tx,2021,0.0,0.0,0.0,0.0,0.0,227.0,37.8855,44.9339,10.5727,41.8502,tx
1588,168902001tx,168902tx,168tx,2021,0.0,2.3,0.0,0.0,0.0,43.0,60.4651,23.2558,6.9767,60.4651,tx
1589,168903001tx,168903tx,168tx,2021,0.0,0.0,0.0,0.0,0.0,82.0,25.6098,60.9756,0.0,36.5854,tx
1590,169906001tx,169906tx,169tx,2021,0.0,0.0,0.0,0.0,0.0,51.0,66.6667,80.3922,1.9608,11.7647,tx
1591,169909001tx,169909tx,169tx,2021,0.0,0.0,0.0,0.0,0.0,59.0,71.1864,84.7458,0.0,5.0847,tx
1592,169911001tx,169911tx,169tx,2021,0.0,1.1,0.0,0.0,0.0,94.0,53.1915,82.9787,0.0,12.766,tx
1593,170908002tx,170908tx,170tx,2021,0.0,0.0,0.0,0.0,0.0,117.0,72.6496,29.0598,0.8547,64.9573,tx
1594,173901001tx,173901tx,173tx,2021,0.0,0.0,0.0,0.0,0.0,52.0,75.0,67.3077,0.0,5.7692,tx
1595,174901001tx,174901tx,174tx,2021,0.0,0.9,0.0,0.0,0.0,107.0,58.8785,82.243,0.9346,14.0187,tx
1596,175904001tx,175904tx,175tx,2021,0.0,0.0,0.0,0.0,0.0,183.0,69.3989,65.5738,10.3825,18.5792,tx
1597,177901001tx,177901tx,177tx,2021,1.0,0.6,0.0,0.0,0.0,163.0,41.1043,39.8773,0.6135,58.2822,tx
1598,177903001tx,177903tx,177tx,2021,0.0,0.0,0.0,0.0,0.0,52.0,28.8462,73.0769,0.0,26.9231,tx
1599,177905001tx,177905tx,177tx,2021,0.0,0.0,0.0,0.0,0.0,69.0,27.5362,79.7101,0.0,15.942,tx
1600,178904008tx,178904tx,178tx,2021,0.0,0.2,0.0,0.0,0.0,428.0,70.7944,16.5888,0.7009,77.5701,tx
1601,178904054tx,178904tx,178tx,2021,0.0,0.0,0.0,0.0,0.0,42.0,83.3333,16.6667,14.2857,69.0476,tx
1602,178904143tx,178904tx,178tx,2021,0.0,2.2,0.0,0.0,0.0,90.0,75.5556,3.3333,1.1111,81.1111,tx
1603,178912002tx,178912tx,178tx,2021,0.0,0.0,0.0,0.0,0.0,85.0,80.0,18.8235,1.1765,74.1176,tx
1604,182901001tx,182901tx,182tx,2021,0.0,0.0,0.0,0.0,0.0,69.0,42.029,73.913,0.0,18.8406,tx
1605,182904001tx,182904tx,182tx,2021,0.0,0.0,0.0,0.0,0.0,166.0,37.9518,80.7229,0.0,15.0602,tx
1606,184907009tx,184907tx,184tx,2021,0.0,0.0,0.0,0.0,0.0,538.0,16.5428,76.0223,3.5316,14.8699,tx
1607,184909001tx,184909tx,184tx,2021,0.0,0.0,0.0,0.0,0.0,499.0,6.4128,86.5731,0.2004,8.2164,tx
1608,185904001tx,185904tx,185tx,2021,0.0,2.0,0.0,0.0,0.0,49.0,67.3469,6.1224,2.0408,55.102,tx
1609,186901001tx,186901tx,186tx,2021,0.0,0.0,0.0,0.0,0.0,79.0,49.3671,22.7848,1.2658,74.6835,tx
1610,186903001tx,186903tx,186tx,2021,0.0,1.3,0.0,0.0,0.0,80.0,45.0,3.75,0.0,76.25,tx
1611,187901001tx,187901tx,187tx,2021,0.0,0.0,0.0,0.0,0.0,155.0,45.8065,64.5161,0.6452,12.2581,tx
1612,187906001tx,187906tx,187tx,2021,0.0,0.0,0.0,0.0,0.0,53.0,88.6792,52.8302,15.0943,24.5283,tx
1613,187910001tx,187910tx,187tx,2021,0.0,0.0,0.0,0.0,0.0,367.0,81.7439,85.0136,2.7248,8.7193,tx
1614,188901003tx,188901tx,188tx,2021,0.0,0.0,0.0,0.0,0.0,10.0,-10.0,30.0,0.0,10.0,tx
1615,188904001tx,188904tx,188tx,2021,0.0,0.2,0.0,0.0,0.0,497.0,15.493,80.4829,0.2012,15.493,tx
1616,194903001tx,194903tx,194tx,2021,0.0,0.0,0.0,0.0,0.0,201.0,49.7512,78.607,3.4826,12.4378,tx
1617,194905001tx,194905tx,194tx,2021,0.0,0.7,0.0,0.0,0.0,138.0,65.942,82.6087,7.971,5.7971,tx
1618,195902001tx,195902tx,195tx,2021,0.0,0.0,0.0,0.0,0.0,64.0,92.1875,9.375,0.0,90.625,tx
1619,196902001tx,196902tx,196tx,2021,0.0,0.0,0.0,0.0,0.0,128.0,48.4375,44.5312,0.7812,50.7812,tx
1620,197902001tx,197902tx,197tx,2021,0.0,0.0,0.0,0.0,0.0,64.0,34.375,84.375,0.0,4.6875,tx
1621,198906001tx,198906tx,198tx,2021,0.0,0.0,0.0,0.0,0.0,152.0,69.0789,28.2895,7.2368,61.8421,tx
1622,200902001tx,200902tx,200tx,2021,0.0,0.0,0.0,0.0,0.0,130.0,28.4615,63.0769,0.7692,2.3077,tx
1623,200902002tx,200902tx,200tx,2021,0.0,-1.0,0.0,0.0,0.0,-1.0,100.0,0.0,0.0,100.0,tx
1624,201903001tx,201903tx,201tx,2021,0.0,0.0,0.0,0.0,0.0,58.0,81.0345,5.1724,44.8276,31.0345,tx
1625,201904001tx,201904tx,201tx,2021,0.0,0.0,0.0,0.0,0.0,73.0,72.6027,46.5753,6.8493,38.3562,tx
1626,202905002tx,202905tx,202tx,2021,0.0,0.0,0.0,0.0,0.0,175.0,44.5714,83.4286,7.4286,5.7143,tx
1627,206901001tx,206901tx,206tx,2021,0.0,0.5,0.0,0.0,0.0,205.0,48.7805,51.2195,0.4878,47.8049,tx
1628,206903001tx,206903tx,206tx,2021,0.0,2.0,0.0,0.0,0.0,49.0,59.1837,73.4694,10.2041,2.0408,tx
1629,208901001tx,208901tx,208tx,2021,0.0,0.0,0.0,0.0,0.0,80.0,38.75,65.0,1.25,28.75,tx
1630,209902001tx,209902tx,209tx,2021,0.0,0.0,0.0,0.0,0.0,46.0,89.1304,100.0,0.0,0.0,tx
1631,210904002tx,210904tx,210tx,2021,0.0,0.0,0.0,0.0,0.0,164.0,86.5854,27.439,28.6585,40.8537,tx
1632,212804001tx,212804tx,212tx,2021,1.0,0.0,0.0,0.0,0.0,77.0,23.3766,61.039,1.2987,24.6753,tx
1633,212804102tx,212804tx,212tx,2021,1.0,0.0,0.0,0.0,0.0,82.0,30.4878,64.6341,6.0976,19.5122,tx
1634,212804103tx,212804tx,212tx,2021,1.0,0.0,0.0,0.0,0.0,66.0,48.4848,71.2121,13.6364,7.5758,tx
1635,212904002tx,212904tx,212tx,2021,0.0,0.6,0.0,0.0,0.0,322.0,45.9627,73.2919,10.2484,13.0435,tx
1636,213901001tx,213901tx,213tx,2021,0.0,0.0,0.0,0.0,0.0,611.0,31.5876,67.7578,0.1637,27.3322,tx
1637,214903003tx,214903tx,214tx,2021,0.0,0.0,0.0,0.0,0.0,7.0,-42.8571,14.2857,0.0,42.8571,tx
1638,216901001tx,216901tx,216tx,2021,0.0,0.0,0.0,0.0,0.0,101.0,29.703,61.3861,0.0,2.9703,tx
1639,216901002tx,216901tx,216tx,2021,0.0,0.0,0.0,0.0,0.0,6.0,-16.6667,16.6667,16.6667,16.6667,tx
1640,216901195tx,216901tx,216tx,2021,0.0,-1.0,0.0,0.0,0.0,-1.0,100.0,100.0,0.0,0.0,tx
1641,217901001tx,217901tx,217tx,2021,0.0,1.4,0.0,0.0,0.0,73.0,43.8356,65.7534,1.3699,27.3973,tx
1642,219901001tx,219901tx,219tx,2021,0.0,0.0,0.0,0.0,0.0,81.0,37.037,76.5432,0.0,3.7037,tx
1643,220801001tx,220801tx,220tx,2021,1.0,0.0,0.0,0.0,0.0,71.0,14.0845,60.5634,11.2676,16.9014,tx
1644,220810001tx,220810tx,220tx,2021,1.0,0.9,0.0,0.0,0.0,323.0,-0.3096,54.1796,7.4303,15.1703,tx
1645,220819001tx,220819tx,220tx,2021,1.0,0.0,0.0,0.0,0.0,243.0,25.5144,66.2551,6.9959,20.9877,tx
1646,220901007tx,220901tx,220tx,2021,0.0,0.0,0.0,0.0,0.0,104.0,83.6538,8.6538,41.3462,45.1923,tx
1647,220905082tx,220905tx,220tx,2021,0.0,0.3,100.0,100.0,0.0,367.0,75.7493,11.9891,16.3488,66.7575,tx
1648,220917004tx,220917tx,220tx,2021,0.0,0.0,0.0,0.0,0.0,24.0,-12.5,4.1667,0.0,87.5,tx
1649,221801011tx,221801tx,221tx,2021,1.0,0.0,0.0,0.0,0.0,121.0,26.4463,76.8595,0.8264,15.7025,tx
1650,221801043tx,221801tx,221tx,2021,1.0,0.0,0.0,0.0,0.0,313.0,14.377,57.8275,0.9585,17.2524,tx
1651,221801058tx,221801tx,221tx,2021,1.0,1.6,0.0,0.0,0.0,189.0,7.4074,67.1958,0.5291,19.5767,tx
1652,221901007tx,221901tx,221tx,2021,0.0,-1.0,100.0,100.0,0.0,-1.0,100.0,0.0,0.0,100.0,tx
1653,221905001tx,221905tx,221tx,2021,0.0,0.0,0.0,0.0,0.0,37.0,64.8649,91.8919,2.7027,2.7027,tx
1654,222901001tx,222901tx,222tx,2021,0.0,0.0,0.0,0.0,0.0,35.0,57.1429,8.5714,0.0,62.8571,tx
1655,223902001tx,223902tx,223tx,2021,0.0,0.0,0.0,0.0,0.0,79.0,68.3544,37.9747,0.0,62.0253,tx
1656,224901001tx,224901tx,224tx,2021,1.0,0.0,0.0,0.0,0.0,51.0,41.1765,76.4706,1.9608,5.8824,tx
1657,224902001tx,224902tx,224tx,2021,0.0,0.0,0.0,0.0,0.0,55.0,56.3636,81.8182,0.0,5.4545,tx
1658,226901001tx,226901tx,226tx,2021,0.0,0.0,0.0,0.0,0.0,196.0,23.9796,75.0,0.0,19.898,tx
1659,226903038tx,226903tx,226tx,2021,0.0,0.0,0.0,0.0,0.0,89.0,64.0449,21.3483,3.3708,65.1685,tx
1660,226905001tx,226905tx,226tx,2021,0.0,0.0,0.0,0.0,0.0,86.0,52.3256,65.1163,0.0,26.7442,tx
1661,226905195tx,226905tx,226tx,2021,0.0,-1.0,0.0,0.0,0.0,-1.0,100.0,100.0,0.0,100.0,tx
1662,226905202tx,226905tx,226tx,2021,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.2857,14.2857,14.2857,tx
1663,226906001tx,226906tx,226tx,2021,0.0,0.0,0.0,0.0,0.0,356.0,13.764,78.0899,0.2809,18.8202,tx
1664,226908001tx,226908tx,226tx,2021,0.0,1.4,0.0,0.0,0.0,74.0,25.6757,60.8108,1.3514,33.7838,tx
1665,227806030tx,227806tx,227tx,2021,1.0,0.0,0.0,0.0,0.0,31.0,-3.2258,51.6129,3.2258,38.7097,tx
1666,227816004tx,227816tx,227tx,2021,1.0,0.0,100.0,100.0,0.0,132.0,49.2424,25.0,19.697,18.9394,tx
1667,227817001tx,227817tx,227tx,2021,1.0,0.0,100.0,100.0,0.0,119.0,73.9496,16.8067,8.4034,70.5882,tx
1668,227901012tx,227901tx,227tx,2021,0.0,0.0,0.0,0.0,0.0,46.0,67.3913,6.5217,21.7391,58.6957,tx
1669,227901027tx,227901tx,227tx,2021,0.0,-1.0,0.0,0.0,0.0,-1.0,100.0,0.0,0.0,100.0,tx
1670,227901028tx,227901tx,227tx,2021,0.0,0.0,100.0,100.0,0.0,440.0,43.4091,27.2727,3.8636,62.2727,tx
1671,227901032tx,227901tx,227tx,2021,0.0,-1.0,0.0,0.0,0.0,-1.0,100.0,0.0,100.0,0.0,tx
1672,228904001tx,228904tx,228tx,2021,0.0,0.0,0.0,0.0,0.0,49.0,63.2653,6.1224,0.0,2.0408,tx
1673,228905001tx,228905tx,228tx,2021,0.0,0.0,100.0,100.0,0.0,57.0,57.8947,80.7018,1.7544,1.7544,tx
1674,229906001tx,229906tx,229tx,2021,0.0,0.0,0.0,0.0,0.0,63.0,61.9048,82.5397,1.5873,1.5873,tx
1675,230904001tx,230904tx,230tx,2021,0.0,0.0,0.0,0.0,0.0,116.0,55.1724,75.8621,2.5862,10.3448,tx
1676,230905001tx,230905tx,230tx,2021,0.0,0.0,0.0,0.0,0.0,340.0,51.7647,80.5882,0.2941,15.5882,tx
1677,231902001tx,231902tx,231tx,2021,0.0,0.0,0.0,0.0,0.0,108.0,44.4444,47.2222,0.0,50.0,tx
1678,232904001tx,232904tx,232tx,2021,0.0,0.0,0.0,0.0,0.0,65.0,38.4615,75.3846,0.0,4.6154,tx
1679,233903001tx,233903tx,233tx,2021,0.0,0.0,0.0,0.0,0.0,53.0,26.4151,43.3962,1.8868,50.9434,tx
