,totalenrolled,white,black,hispanic,lowincome,dropout,year,charter,hybridper,virtualper,schoolmode,schoolcode,countycode,districtcode,state
1570,2512,76.5,1.9,14.0,19.9,1.0,2018,0,0.0,0.0,0.0,310453030260011il,31045il,31045303il,il
1571,2488,78.2,1.9,12.7,19.4,0.9,2017,0,0.0,0.0,0.0,310453030260011il,31045il,31045303il,il
1572,1972,78.9,1.3,9.9,8.7,0.7,2021,0,0.5455,0.2727,0.6364,310453030260012il,31045il,31045303il,il
1573,1999,82.9,1.2,6.4,7.1,0.5,2019,0,0.0,0.0,0.0,310453030260012il,31045il,31045303il,il
1574,2022,84.1,1.3,5.7,6.8,0.2,2018,0,0.0,0.0,0.0,310453030260012il,31045il,31045303il,il
1575,1985,85.5,1.1,5.6,5.8,0.3,2017,0,0.0,0.0,0.0,310453030260012il,31045il,31045303il,il
1576,1717,85.0,0.9,7.7,3.1,1.6,2021,0,0.7273,0.0,0.3636,310453040260001il,31045il,31045304il,il
1577,1888,85.5,0.8,8.2,4.9,2.1,2019,0,0.0,0.0,0.0,310453040260001il,31045il,31045304il,il
1578,1933,85.7,1.0,8.0,5.6,0.2,2018,0,0.0,0.0,0.0,310453040260001il,31045il,31045304il,il
1579,1938,86.3,1.0,7.8,5.4,0.3,2017,0,0.0,0.0,0.0,310453040260001il,31045il,31045304il,il
1580,74,82.4,0.0,0.0,51.4,2.5,2021,0,0.0909,0.0,0.1364,320380030260001il,32038il,32038003il,il
1581,89,85.4,4.5,6.7,53.9,4.0,2019,0,0.0,0.0,0.0,320380030260001il,32038il,32038003il,il
1582,94,86.2,0.0,0.0,50.0,1.1,2018,0,0.0,0.0,0.0,320380030260001il,32038il,32038003il,il
1583,100,92.0,3.0,4.0,46.0,1.0,2017,0,0.0,0.0,0.0,320380030260001il,32038il,32038003il,il
1584,302,88.1,0.0,7.0,33.1,1.9,2021,0,0.5455,0.0,0.3636,320380040260001il,32038il,32038004il,il
1585,352,86.6,0.6,8.0,34.9,1.7,2019,0,0.0,0.0,0.0,320380040260001il,32038il,32038004il,il
1586,356,87.9,0.0,6.2,37.4,0.3,2018,0,0.0,0.0,0.0,320380040260001il,32038il,32038004il,il
1587,334,89.2,1.2,4.8,35.9,1.2,2017,0,0.0,0.0,0.0,320380040260001il,32038il,32038004il,il
1588,100,91.0,0.0,0.0,40.0,0.0,2021,0,0.2727,0.0,0.2273,320380060260001il,32038il,32038006il,il
1589,88,90.9,0.0,9.1,30.7,1.2,2019,0,0.0,0.0,0.0,320380060260001il,32038il,32038006il,il
1590,99,91.9,0.0,0.0,27.3,0.0,2018,0,0.0,0.0,0.0,320380060260001il,32038il,32038006il,il
1591,99,90.9,0.0,7.1,22.2,0.0,2017,0,0.0,0.0,0.0,320380060260001il,32038il,32038006il,il
1592,324,83.3,0.0,12.0,53.1,5.8,2021,0,0.9091,0.0,0.5455,320380090260001il,32038il,32038009il,il
1593,338,87.0,0.9,9.8,53.6,3.7,2019,0,0.0,0.0,0.0,320380090260001il,32038il,32038009il,il
1594,343,85.1,0.0,9.0,53.6,1.0,2018,0,0.0,0.0,0.0,320380090260001il,32038il,32038009il,il
1595,348,84.8,2.0,10.6,54.0,1.6,2017,0,0.0,0.0,0.0,320380090260001il,32038il,32038009il,il
1596,316,66.8,0.0,32.6,52.8,1.4,2021,0,0.1818,0.0,0.1818,320380100260001il,32038il,32038010il,il
1597,306,64.1,0.3,35.6,52.0,1.1,2019,0,0.0,0.0,0.0,320380100260001il,32038il,32038010il,il
1598,300,63.7,0.0,35.7,54.0,0.0,2018,0,0.0,0.0,0.0,320380100260001il,32038il,32038010il,il
1599,280,62.9,0.0,32.1,50.4,1.1,2017,0,0.0,0.0,0.0,320380100260001il,32038il,32038010il,il
1600,155,91.0,0.0,0.0,41.3,1.8,2021,0,0.0,0.0,0.0909,320381240260001il,32038il,32038124il,il
1601,164,90.9,1.8,1.2,44.5,4.1,2019,0,0.0,0.0,0.0,320381240260001il,32038il,32038124il,il
1602,190,92.6,0.0,0.0,51.6,0.5,2018,0,0.0,0.0,0.0,320381240260001il,32038il,32038124il,il
1603,207,93.7,1.4,0.5,50.2,1.0,2017,0,0.0,0.0,0.0,320381240260001il,32038il,32038124il,il
1604,310,52.6,13.2,27.7,55.8,1.2,2021,0,0.4545,0.0,0.3182,320460010260003il,32046il,32046001il,il
1605,338,46.7,21.3,26.9,66.0,7.6,2019,0,0.0,0.0,0.0,320460010260003il,32046il,32046001il,il
1606,324,48.1,19.1,28.1,65.4,1.5,2018,0,0.0,0.0,0.0,320460010260003il,32046il,32046001il,il
1607,339,50.7,18.9,22.4,61.4,0.9,2017,0,0.0,0.0,0.0,320460010260003il,32046il,32046001il,il
1608,466,93.8,0.0,3.2,21.2,0.4,2021,0,0.4545,0.0,0.3182,320460020260001il,32046il,32046002il,il
1609,515,95.3,0.6,2.3,23.3,1.3,2019,0,0.0,0.0,0.0,320460020260001il,32046il,32046002il,il
1610,527,92.8,0.0,3.0,22.8,0.2,2018,0,0.0,0.0,0.0,320460020260001il,32046il,32046002il,il
1611,570,93.0,0.9,1.8,17.4,0.2,2017,0,0.0,0.0,0.0,320460020260001il,32046il,32046002il,il
1612,632,83.1,0.0,8.4,32.9,1.9,2021,0,0.3636,0.0909,0.2727,320460050260005il,32046il,32046005il,il
1613,660,83.0,1.4,10.6,30.6,3.0,2019,0,0.0,0.0,0.0,320460050260005il,32046il,32046005il,il
1614,678,82.7,1.8,10.0,29.6,0.7,2018,0,0.0,0.0,0.0,320460050260005il,32046il,32046005il,il
1615,651,83.7,2.3,9.1,31.3,0.2,2017,0,0.0,0.0,0.0,320460050260005il,32046il,32046005il,il
1616,143,85.3,0.0,0.0,25.2,2.0,2021,0,0.3636,0.0,0.2727,320460060260001il,32046il,32046006il,il
1617,161,85.7,0.0,5.6,35.4,6.1,2019,0,0.0,0.0,0.0,320460060260001il,32046il,32046006il,il
1618,174,86.2,0.0,0.0,40.2,0.6,2018,0,0.0,0.0,0.0,320460060260001il,32046il,32046006il,il
1619,184,88.6,0.0,4.9,34.8,1.1,2017,0,0.0,0.0,0.0,320460060260001il,32046il,32046006il,il
1620,1406,21.4,45.0,32.5,80.0,1.4,2021,0,0.0909,0.8182,0.9545,320461110250014il,32046il,32046111il,il
1621,1256,21.5,46.6,30.7,77.9,8.8,2019,0,0.0,0.0,0.0,320461110250014il,32046il,32046111il,il
1622,1243,21.5,48.7,28.7,58.1,0.2,2018,0,0.0,0.0,0.0,320461110250014il,32046il,32046111il,il
1623,1196,20.0,50.3,28.8,47.4,0.9,2017,0,0.0,0.0,0.0,320461110250014il,32046il,32046111il,il
1624,170,32.9,25.3,31.8,72.9,5.6,2021,0,0.3636,0.0909,0.3636,320463020160001il,32046il,32046302il,il
1625,197,37.1,31.0,24.9,81.2,5.8,2019,0,0.0,0.0,0.0,320463020160001il,32046il,32046302il,il
1626,215,34.9,37.2,20.9,80.5,1.9,2018,0,0.0,0.0,0.0,320463020160001il,32046il,32046302il,il
1627,239,36.4,38.1,18.0,77.8,2.1,2017,0,0.0,0.0,0.0,320463020160001il,32046il,32046302il,il
1628,1872,68.1,9.9,14.5,43.8,2.6,2021,0,0.0,0.0,0.0909,320463070160001il,32046il,32046307il,il
1629,1959,68.8,10.7,12.9,41.9,2.1,2019,0,0.0,0.0,0.0,320463070160001il,32046il,32046307il,il
1630,2032,70.8,11.0,11.6,42.6,0.8,2018,0,0.0,0.0,0.0,320463070160001il,32046il,32046307il,il
1631,2059,73.9,10.6,9.1,42.4,1.1,2017,0,0.0,0.0,0.0,320463070160001il,32046il,32046307il,il
1632,220,94.1,0.0,0.0,50.5,1.3,2021,0,0.7273,0.0,0.4545,330362350260001il,33036il,33036235il,il
1633,232,93.5,0.4,1.7,50.4,6.5,2019,0,0.0,0.0,0.0,330362350260001il,33036il,33036235il,il
1634,241,92.1,0.0,0.0,51.0,0.8,2018,0,0.0,0.0,0.0,330362350260001il,33036il,33036235il,il
1635,255,94.5,0.8,2.0,50.6,1.2,2017,0,0.0,0.0,0.0,330362350260001il,33036il,33036235il,il
1636,330,94.2,0.0,0.0,35.8,3.0,2021,0,0.6364,0.0,0.4091,330482020260001il,33048il,33048202il,il
1637,369,93.5,0.3,2.4,40.1,5.5,2019,0,0.0,0.0,0.0,330482020260001il,33048il,33048202il,il
1638,386,90.7,0.0,4.1,37.0,2.6,2018,0,0.0,0.0,0.0,330482020260001il,33048il,33048202il,il
1639,330,88.2,1.2,5.2,36.4,1.5,2017,0,0.0,0.0,0.0,330482020260001il,33048il,33048202il,il
1640,1245,60.6,13.2,14.7,62.1,8.1,2021,0,0.2727,0.4545,0.7727,330482050260023il,33048il,33048205il,il
1641,1254,65.6,11.9,12.5,53.3,6.2,2019,0,0.0,0.0,0.0,330482050260023il,33048il,33048205il,il
1642,1271,65.9,11.3,12.7,53.0,3.1,2018,0,0.0,0.0,0.0,330482050260023il,33048il,33048205il,il
1643,1296,66.4,11.0,12.9,53.3,2.2,2017,0,0.0,0.0,0.0,330482050260023il,33048il,33048205il,il
1644,263,93.5,0.0,3.8,39.9,3.2,2021,0,0.1818,0.0,0.1818,330482080260001il,33048il,33048208il,il
1645,269,96.7,0.0,2.6,40.5,1.5,2019,0,0.0,0.0,0.0,330482080260001il,33048il,33048208il,il
1646,281,97.2,0.0,0.0,40.6,2.7,2018,0,0.0,0.0,0.0,330482080260001il,33048il,33048208il,il
1647,294,97.3,0.0,2.0,35.0,1.6,2017,0,0.0,0.0,0.0,330482080260001il,33048il,33048208il,il
1648,89,93.3,0.0,0.0,28.1,1.2,2021,0,0.7273,0.1818,0.6364,330482100260001il,33048il,33048210il,il
1649,73,94.5,1.4,2.7,34.2,2.5,2019,0,0.0,0.0,0.0,330482100260001il,33048il,33048210il,il
1650,79,97.5,0.0,0.0,34.2,1.3,2018,0,0.0,0.0,0.0,330482100260001il,33048il,33048210il,il
1651,87,95.4,3.4,0.0,31.0,0.0,2017,0,0.0,0.0,0.0,330482100260001il,33048il,33048210il,il
1652,267,90.3,0.0,5.2,49.8,4.9,2021,0,0.3636,0.2727,0.5455,330482760260001il,33048il,33048276il,il
1653,263,93.2,0.4,3.8,44.9,5.6,2019,0,0.0,0.0,0.0,330482760260001il,33048il,33048276il,il
1654,245,92.7,0.0,0.0,41.2,2.0,2018,0,0.0,0.0,0.0,330482760260001il,33048il,33048276il,il
1655,264,95.8,0.8,1.5,43.2,2.7,2017,0,0.0,0.0,0.0,330482760260001il,33048il,33048276il,il
1656,375,94.4,0.0,0.0,33.3,4.0,2021,0,0.5455,0.0,0.3636,330664040260001il,33066il,33066404il,il
1657,368,92.9,0.3,2.4,34.8,3.9,2019,0,0.0,0.0,0.0,330664040260001il,33066il,33066404il,il
1658,396,92.7,0.0,0.0,39.6,0.8,2018,0,0.0,0.0,0.0,330664040260001il,33066il,33066404il,il
1659,385,94.0,1.0,1.8,34.5,0.5,2017,0,0.0,0.0,0.0,330664040260001il,33066il,33066404il,il
1660,505,58.8,2.8,31.3,99.6,3.4,2021,0,0.5455,0.1818,0.5455,330942380260001il,33094il,33094238il,il
1661,509,59.5,3.9,27.5,45.2,3.9,2019,0,0.0,0.0,0.0,330942380260001il,33094il,33094238il,il
1662,530,60.6,4.5,24.5,50.4,1.3,2018,0,0.0,0.0,0.0,330942380260001il,33094il,33094238il,il
1663,515,66.4,4.5,22.1,46.6,1.9,2017,0,0.0,0.0,0.0,330942380260001il,33094il,33094238il,il
1664,238,90.8,0.0,6.3,33.2,6.7,2021,0,0.0,0.0,0.0909,330943040260001il,33094il,33094304il,il
1665,249,92.0,0.4,5.6,32.9,3.0,2019,0,0.0,0.0,0.0,330943040260001il,33094il,33094304il,il
1666,282,91.1,0.0,5.7,37.6,0.4,2018,0,0.0,0.0,0.0,330943040260001il,33094il,33094304il,il
1667,293,88.4,2.0,5.8,39.6,0.0,2017,0,0.0,0.0,0.0,330943040260001il,33094il,33094304il,il
1668,4436,2.8,12.1,81.2,61.2,3.8,2021,0,0.1818,0.7273,0.9091,340490600260022il,34049il,34049060il,il
1669,4606,3.4,12.2,80.2,58.6,7.8,2019,0,0.0,0.0,0.0,340490600260022il,34049il,34049060il,il
1670,4609,3.5,13.0,79.2,63.5,2.1,2018,0,0.0,0.0,0.0,340490600260022il,34049il,34049060il,il
1671,4613,3.7,13.8,78.8,62.7,2.8,2017,0,0.0,0.0,0.0,340490600260022il,34049il,34049060il,il
1672,1784,78.8,1.2,7.9,10.5,0.6,2021,0,0.5455,0.2727,0.5455,340490950260001il,34049il,34049095il,il
1673,1819,80.6,1.4,7.3,10.7,0.9,2019,0,0.0,0.0,0.0,340490950260001il,34049il,34049095il,il
1674,1868,82.2,1.0,7.0,10.9,0.4,2018,0,0.0,0.0,0.0,340490950260001il,34049il,34049095il,il
1675,1921,83.7,0.9,6.7,12.5,0.2,2017,0,0.0,0.0,0.0,340490950260001il,34049il,34049095il,il
1676,1519,85.8,0.8,5.8,3.4,1.1,2021,0,0.0,0.6364,0.7273,340491130170001il,34049il,34049113il,il
1677,1634,87.1,0.7,5.0,3.9,0.5,2019,0,0.0,0.0,0.0,340491130170001il,34049il,34049113il,il
1678,1622,88.1,0.0,4.5,3.1,0.0,2018,0,0.0,0.0,0.0,340491130170001il,34049il,34049113il,il
1679,1634,88.6,0.6,4.4,4.1,0.0,2017,0,0.0,0.0,0.0,340491130170001il,34049il,34049113il,il
1680,1784,64.7,2.5,26.2,4.9,1.3,2021,0,0.0,0.6364,0.7273,340491130170002il,34049il,34049113il,il
1681,1978,69.0,2.4,22.9,13.9,0.9,2019,0,0.0,0.0,0.0,340491130170002il,34049il,34049113il,il
1682,1995,69.7,2.5,22.6,14.4,0.4,2018,0,0.0,0.0,0.0,340491130170002il,34049il,34049113il,il
1683,2040,70.4,2.4,22.3,14.4,0.3,2017,0,0.0,0.0,0.0,340491130170002il,34049il,34049113il,il
1684,1489,79.9,1.3,9.6,2.9,0.1,2021,0,0.5455,0.3636,0.6364,340491150160001il,34049il,34049115il,il
1685,1585,84.8,1.1,6.5,1.2,0.9,2019,0,0.0,0.0,0.0,340491150160001il,34049il,34049115il,il
1686,1611,86.6,0.0,6.1,2.0,0.1,2018,0,0.0,0.0,0.0,340491150160001il,34049il,34049115il,il
1687,1673,88.7,1.1,4.4,2.9,0.0,2017,0,0.0,0.0,0.0,340491150160001il,34049il,34049115il,il
1688,2206,11.2,7.3,78.2,51.5,1.6,2021,0,0.1818,0.7273,0.9091,340491160260006il,34049il,34049116il,il
1689,2219,13.2,6.9,76.0,71.2,4.3,2019,0,0.0,0.0,0.0,340491160260006il,34049il,34049116il,il
1690,2158,13.4,6.4,76.2,63.0,2.1,2018,0,0.0,0.0,0.0,340491160260006il,34049il,34049116il,il
1691,2121,14.6,7.2,73.8,61.0,1.8,2017,0,0.0,0.0,0.0,340491160260006il,34049il,34049116il,il
1692,1313,77.4,2.6,14.2,11.4,1.4,2021,0,0.5455,0.3636,0.7273,340491170160001il,34049il,34049117il,il
1693,1339,77.1,2.4,13.0,17.1,1.6,2019,0,0.0,0.0,0.0,340491170160001il,34049il,34049117il,il
1694,1327,78.4,2.8,12.6,18.7,0.5,2018,0,0.0,0.0,0.0,340491170160001il,34049il,34049117il,il
1695,1308,80.0,2.4,11.5,21.3,0.9,2017,0,0.0,0.0,0.0,340491170160001il,34049il,34049117il,il
1696,1272,78.7,2.9,11.3,10.9,0.5,2021,0,0.5455,0.3636,0.7273,340491170160002il,34049il,34049117il,il
1697,1338,79.2,1.7,11.5,12.0,0.7,2019,0,0.0,0.0,0.0,340491170160002il,34049il,34049117il,il
1698,1359,79.7,2.1,11.4,14.5,0.4,2018,0,0.0,0.0,0.0,340491170160002il,34049il,34049117il,il
1699,1347,79.7,2.4,10.8,14.5,0.3,2017,0,0.0,0.0,0.0,340491170160002il,34049il,34049117il,il
1700,1382,58.7,1.7,31.8,28.5,1.8,2021,0,0.3636,0.5455,0.7273,340491180260005il,34049il,34049118il,il
1701,1369,60.0,2.0,30.6,37.8,2.8,2019,0,0.0,0.0,0.0,340491180260005il,34049il,34049118il,il
1702,1355,62.3,2.0,29.0,32.5,1.7,2018,0,0.0,0.0,0.0,340491180260005il,34049il,34049118il,il
1703,1351,64.1,1.6,28.0,25.1,0.7,2017,0,0.0,0.0,0.0,340491180260005il,34049il,34049118il,il
1704,2034,40.4,2.1,45.5,25.2,1.6,2021,0,0.0,0.4545,0.5455,340491200130001il,34049il,34049120il,il
1705,2026,41.3,1.7,45.4,29.4,3.6,2019,0,0.0,0.0,0.0,340491200130001il,34049il,34049120il,il
1706,1978,42.1,1.9,45.2,30.1,0.2,2018,0,0.0,0.0,0.0,340491200130001il,34049il,34049120il,il
1707,2001,43.8,1.6,44.1,32.0,0.3,2017,0,0.0,0.0,0.0,340491200130001il,34049il,34049120il,il
1708,3742,38.3,10.4,35.3,17.1,1.3,2021,0,0.4545,0.4545,0.7727,340491210170001il,34049il,34049121il,il
1709,3911,39.2,9.5,32.2,16.5,2.0,2019,0,0.0,0.0,0.0,340491210170001il,34049il,34049121il,il
1710,4026,43.8,9.9,30.3,16.5,0.4,2018,0,0.0,0.0,0.0,340491210170001il,34049il,34049121il,il
1711,4157,45.6,10.0,29.4,15.6,0.2,2017,0,0.0,0.0,0.0,340491210170001il,34049il,34049121il,il
1712,1751,59.4,4.4,27.6,31.7,1.7,2021,0,0.8182,0.0909,0.5909,340491240160001il,34049il,34049124il,il
1713,1808,61.9,4.4,25.2,32.7,3.4,2019,0,0.0,0.0,0.0,340491240160001il,34049il,34049124il,il
1714,1796,62.2,3.8,24.8,34.0,1.8,2018,0,0.0,0.0,0.0,340491240160001il,34049il,34049124il,il
1715,1834,62.5,4.4,24.4,34.1,1.7,2017,0,0.0,0.0,0.0,340491240160001il,34049il,34049124il,il
1716,4275,51.5,1.9,8.1,4.7,0.3,2021,0,0.4545,0.4545,0.7727,340491250130001il,34049il,34049125il,il
1717,4261,54.7,2.0,8.1,5.3,1.6,2019,0,0.0,0.0,0.0,340491250130001il,34049il,34049125il,il
1718,4185,56.9,1.9,8.0,4.9,0.2,2018,0,0.0,0.0,0.0,340491250130001il,34049il,34049125il,il
1719,4027,60.3,1.9,7.3,5.4,0.2,2017,0,0.0,0.0,0.0,340491250130001il,34049il,34049125il,il
1720,2158,15.8,26.8,50.7,60.5,7.2,2021,0,0.0,1.0,1.0,340491260170001il,34049il,34049126il,il
1721,2207,18.0,26.4,47.3,57.0,7.1,2019,0,0.0,0.0,0.0,340491260170001il,34049il,34049126il,il
1722,2235,22.1,26.4,44.6,62.1,4.9,2018,0,0.0,0.0,0.0,340491260170001il,34049il,34049126il,il
1723,2263,24.0,27.9,40.8,60.7,2.4,2017,0,0.0,0.0,0.0,340491260170001il,34049il,34049126il,il
1724,373,16.4,28.7,49.6,49.9,2.7,2021,0,0.0,1.0,1.0,340491260170002il,34049il,34049126il,il
1725,350,26.3,24.9,43.4,46.6,5.4,2019,0,0.0,0.0,0.0,340491260170002il,34049il,34049126il,il
1726,341,32.3,22.6,39.6,50.4,1.8,2018,0,0.0,0.0,0.0,340491260170002il,34049il,34049126il,il
1727,327,30.6,24.8,39.4,50.2,0.3,2017,0,0.0,0.0,0.0,340491260170002il,34049il,34049126il,il
1728,1335,58.4,5.1,22.9,8.8,1.4,2021,0,0.4545,0.4545,0.7727,340491270160001il,34049il,34049127il,il
1729,1335,59.3,4.1,21.5,10.7,1.6,2019,0,0.0,0.0,0.0,340491270160001il,34049il,34049127il,il
1730,1353,61.2,3.8,21.4,10.6,0.2,2018,0,0.0,0.0,0.0,340491270160001il,34049il,34049127il,il
1731,1415,62.8,4.3,19.5,11.3,0.6,2017,0,0.0,0.0,0.0,340491270160001il,34049il,34049127il,il
1732,1313,56.1,4.4,29.1,14.0,1.3,2021,0,0.4545,0.4545,0.7727,340491270160002il,34049il,34049127il,il
1733,1457,60.8,3.4,25.9,12.6,1.3,2019,0,0.0,0.0,0.0,340491270160002il,34049il,34049127il,il
1734,1476,63.4,3.0,24.1,11.0,0.1,2018,0,0.0,0.0,0.0,340491270160002il,34049il,34049127il,il
1735,1481,65.3,3.0,23.2,11.4,0.5,2017,0,0.0,0.0,0.0,340491270160002il,34049il,34049127il,il
1736,1769,77.6,1.4,8.6,3.6,0.7,2021,0,0.5455,0.4545,0.7273,340491280160002il,34049il,34049128il,il
1737,1857,80.7,1.5,7.4,4.7,0.3,2019,0,0.0,0.0,0.0,340491280160002il,34049il,34049128il,il
1738,1917,81.5,1.4,7.1,4.7,0.1,2018,0,0.0,0.0,0.0,340491280160002il,34049il,34049128il,il
1739,1935,81.7,0.9,7.2,4.7,0.2,2017,0,0.0,0.0,0.0,340491280160002il,34049il,34049128il,il
1740,1541,57.5,2.5,14.7,11.3,0.8,2021,0,0.7273,0.2727,0.6364,340491280160004il,34049il,34049128il,il
1741,1459,59.4,2.5,14.1,10.5,1.1,2019,0,0.0,0.0,0.0,340491280160004il,34049il,34049128il,il
1742,1400,59.4,3.1,14.4,11.7,0.2,2018,0,0.0,0.0,0.0,340491280160004il,34049il,34049128il,il
1743,1335,60.5,2.8,14.4,12.5,0.3,2017,0,0.0,0.0,0.0,340491280160004il,34049il,34049128il,il
1744,734,1.5,30.0,62.8,99.5,5.6,2021,0,0.4545,0.4545,0.7727,340491870260001il,34049il,34049187il,il
1745,757,1.5,32.2,62.5,98.9,13.3,2019,0,0.0,0.0,0.0,340491870260001il,34049il,34049187il,il
1746,741,1.5,33.3,62.6,99.5,1.6,2018,0,0.0,0.0,0.0,340491870260001il,34049il,34049187il,il
1747,767,1.7,35.9,60.0,97.8,15.3,2017,0,0.0,0.0,0.0,340491870260001il,34049il,34049187il,il
1748,2830,60.7,2.0,17.2,18.8,1.2,2021,0,0.9091,0.0,0.5455,340492200260004il,34049il,34049220il,il
1749,2920,64.5,1.0,17.1,18.3,0.9,2019,0,0.0,0.0,0.0,340492200260004il,34049il,34049220il,il
1750,2954,66.0,1.0,16.9,18.3,0.2,2018,0,0.0,0.0,0.0,340492200260004il,34049il,34049220il,il
1751,3004,67.8,1.1,16.1,19.1,0.3,2017,0,0.0,0.0,0.0,340492200260004il,34049il,34049220il,il
1752,63,88.9,0.0,0.0,41.3,3.1,2021,0,0.4545,0.1818,0.5,350500010260001il,35050il,35050001il,il
1753,71,80.3,0.0,19.7,45.1,2.4,2019,0,0.0,0.0,0.0,350500010260001il,35050il,35050001il,il
1754,81,82.7,0.0,17.3,48.1,0.0,2018,0,0.0,0.0,0.0,350500010260001il,35050il,35050001il,il
1755,78,82.1,1.3,16.7,50.0,1.3,2017,0,0.0,0.0,0.0,350500010260001il,35050il,35050001il,il
1756,202,87.1,0.0,8.4,30.7,3.4,2021,0,0.4545,0.0,0.3182,350500020260001il,35050il,35050002il,il
1757,210,88.1,0.5,9.5,29.0,2.7,2019,0,0.0,0.0,0.0,350500020260001il,35050il,35050002il,il
1758,225,84.0,0.0,10.7,27.6,1.3,2018,0,0.0,0.0,0.0,350500020260001il,35050il,35050002il,il
1759,215,87.9,2.8,7.4,32.6,1.4,2017,0,0.0,0.0,0.0,350500020260001il,35050il,35050002il,il
1760,127,85.0,0.0,13.4,36.2,2.5,2021,0,0.6364,0.0909,0.4091,350500090260001il,35050il,35050009il,il
1761,133,86.5,0.8,10.5,33.8,1.4,2019,0,0.0,0.0,0.0,350500090260001il,35050il,35050009il,il
1762,134,84.3,0.0,11.9,28.4,3.7,2018,0,0.0,0.0,0.0,350500090260001il,35050il,35050009il,il
1763,133,88.7,0.0,8.3,44.4,0.8,2017,0,0.0,0.0,0.0,350500090260001il,35050il,35050009il,il
1764,818,69.3,4.6,18.6,44.7,4.7,2021,0,0.8182,0.0,0.5909,350500400170001il,35050il,35050040il,il
1765,844,70.1,4.0,18.1,47.7,6.0,2019,0,0.0,0.0,0.0,350500400170001il,35050il,35050040il,il
1766,872,71.6,4.1,16.9,50.0,3.9,2018,0,0.0,0.0,0.0,350500400170001il,35050il,35050040il,il
1767,942,73.4,4.6,16.9,55.3,4.5,2017,0,0.0,0.0,0.0,350500400170001il,35050il,35050040il,il
1768,1207,75.1,2.7,18.0,40.4,4.1,2021,0,0.3636,0.3636,0.6364,350501200170001il,35050il,35050120il,il
1769,1238,74.1,3.4,18.6,41.4,4.6,2019,0,0.0,0.0,0.0,350501200170001il,35050il,35050120il,il
1770,1217,76.7,2.7,15.9,41.6,2.3,2018,0,0.0,0.0,0.0,350501200170001il,35050il,35050120il,il
1771,1218,79.4,2.7,13.8,39.4,2.2,2017,0,0.0,0.0,0.0,350501200170001il,35050il,35050120il,il
1772,1211,79.3,2.3,13.6,31.1,5.4,2021,0,0.9091,0.0,0.5455,350501400170001il,35050il,35050140il,il
1773,1301,82.5,2.1,11.3,35.4,5.3,2019,0,0.0,0.0,0.0,350501400170001il,35050il,35050140il,il
1774,1332,82.9,1.9,10.7,30.4,1.9,2018,0,0.0,0.0,0.0,350501400170001il,35050il,35050140il,il
1775,1374,83.2,2.4,10.4,32.3,1.8,2017,0,0.0,0.0,0.0,350501400170001il,35050il,35050140il,il
1776,398,88.4,0.0,9.0,34.9,1.8,2021,0,0.0,0.0,0.0909,350501600170001il,35050il,35050160il,il
1777,428,88.6,0.9,7.9,29.2,0.5,2019,0,0.0,0.0,0.0,350501600170001il,35050il,35050160il,il
1778,456,90.8,0.0,7.9,30.5,1.8,2018,0,0.0,0.0,0.0,350501600170001il,35050il,35050160il,il
1779,424,91.7,0.9,6.4,27.6,0.2,2017,0,0.0,0.0,0.0,350501600170001il,35050il,35050160il,il
1780,514,53.3,0.0,42.2,44.6,2.9,2021,0,0.0,0.0,0.0909,350502800170001il,35050il,35050280il,il
1781,556,56.8,0.9,38.1,48.0,3.7,2019,0,0.0,0.0,0.0,350502800170001il,35050il,35050280il,il
1782,555,58.4,0.0,36.9,49.2,2.7,2018,0,0.0,0.0,0.0,350502800170001il,35050il,35050280il,il
1783,551,59.9,1.1,35.2,48.1,0.7,2017,0,0.0,0.0,0.0,350502800170001il,35050il,35050280il,il
1784,139,96.4,0.0,0.0,39.6,3.6,2021,0,0.3636,0.0,0.2727,350590050260001il,35059il,35059005il,il
1785,154,98.7,0.0,0.0,49.4,5.9,2019,0,0.0,0.0,0.0,350590050260001il,35059il,35059005il,il
1786,178,93.8,0.0,0.0,46.6,2.2,2018,0,0.0,0.0,0.0,350590050260001il,35059il,35059005il,il
1787,182,96.2,1.6,0.0,42.3,2.7,2017,0,0.0,0.0,0.0,350590050260001il,35059il,35059005il,il
1788,199,96.0,0.0,0.0,43.2,3.4,2021,0,0.1818,0.0,0.1818,350590070260001il,35059il,35059007il,il
1789,195,96.4,0.0,3.1,31.3,1.4,2019,0,0.0,0.0,0.0,350590070260001il,35059il,35059007il,il
1790,207,95.2,0.0,0.0,39.1,0.5,2018,0,0.0,0.0,0.0,350590070260001il,35059il,35059007il,il
1791,194,95.4,0.5,3.6,36.1,1.0,2017,0,0.0,0.0,0.0,350590070260001il,35059il,35059007il,il
1792,267,86.1,0.0,12.4,32.2,4.3,2021,0,0.8182,0.0,0.5,350785350260002il,35078il,35078535il,il
1793,265,87.2,0.8,9.8,38.5,6.2,2019,0,0.0,0.0,0.0,350785350260002il,35078il,35078535il,il
1794,288,86.8,0.0,9.7,36.5,2.4,2018,0,0.0,0.0,0.0,350785350260002il,35078il,35078535il,il
1795,273,88.3,0.7,7.7,32.6,2.6,2017,0,0.0,0.0,0.0,350785350260002il,35078il,35078535il,il
1796,262,85.9,3.8,0.0,46.6,4.4,2021,0,0.4545,0.1818,0.5,390550010260001il,39055il,39055001il,il
1797,280,86.8,4.3,1.8,37.1,3.6,2019,0,0.0,0.0,0.0,390550010260001il,39055il,39055001il,il
