,totaltested,mathpass,white,black,hispanic,lowincome,charter,year,hybridper,virtualper,schoolmode,schoolcode,countycode,districtcode,state
2465,461,33.1,35.14,11.71,46.2,56.4,0,2019,0.0,0.0,0.0,56099365U260008il,5609il,56099365U26il,il
2466,441,26.8,31.52,14.06,45.35,61.22,0,2018,0.0,0.0,0.0,56099365U260008il,5609il,56099365U26il,il
2467,471,31.1,35.24,42.89,14.23,58.39,0,2017,0.0,0.0,0.0,56099365U260008il,5609il,56099365U26il,il
2468,778,52.4,60.67,16.2,12.47,15.94,0,2021,0.9091,0.0,0.5455,60162000130001il,6016il,6016200013il,il
2469,782,58.7,54.22,18.8,13.04,21.61,0,2019,0.0,0.0,0.0,60162000130001il,6016il,6016200013il,il
2470,826,55.7,53.15,24.46,9.93,22.88,0,2018,0.0,0.0,0.0,60162000130001il,6016il,6016200013il,il
2471,823,57.0,52.73,12.52,23.21,23.09,0,2017,0.0,0.0,0.0,60162000130001il,6016il,6016200013il,il
2472,1063,7.4,1.88,1.69,95.95,92.85,0,2021,0.9091,0.0,0.5455,60162010170001il,6016il,6016201017il,il
2473,1125,6.7,1.33,0.98,96.98,93.42,0,2019,0.0,0.0,0.0,60162010170001il,6016il,6016201017il,il
2474,1123,8.3,0.0,1.42,97.51,93.41,0,2018,0.0,0.0,0.0,60162010170001il,6016il,6016201017il,il
2475,1147,6.3,0.87,97.3,1.39,91.46,0,2017,0.0,0.0,0.0,60162010170001il,6016il,6016201017il,il
2476,748,9.9,7.35,6.02,83.82,83.16,0,2021,0.9091,0.0,0.5455,60162010170002il,6016il,6016201017il,il
2477,814,10.6,10.81,7.0,79.12,80.59,0,2019,0.0,0.0,0.0,60162010170002il,6016il,6016201017il,il
2478,817,7.5,8.45,7.1,80.91,81.15,0,2018,0.0,0.0,0.0,60162010170002il,6016il,6016201017il,il
2479,817,7.8,11.14,80.54,6.49,80.78,0,2017,0.0,0.0,0.0,60162010170002il,6016il,6016201017il,il
2480,1001,51.2,70.53,2.5,21.88,10.59,0,2021,0.7273,0.1818,0.6364,60162040170001il,6016il,6016204017il,il
2481,928,64.4,75.65,3.23,17.56,11.75,0,2019,0.0,0.0,0.0,60162040170001il,6016il,6016204017il,il
2482,999,58.9,71.77,4.1,19.52,12.61,0,2018,0.0,0.0,0.0,60162040170001il,6016il,6016204017il,il
2483,964,64.6,73.76,18.15,3.73,13.9,0,2017,0.0,0.0,0.0,60162040170001il,6016il,6016204017il,il
2484,402,43.5,54.73,4.98,36.07,9.95,0,2021,0.9091,0.0,0.5455,60162080170001il,6016il,6016208017il,il
2485,376,53.9,52.66,6.91,35.37,11.17,0,2019,0.0,0.0,0.0,60162080170001il,6016il,6016208017il,il
2486,395,47.8,53.16,5.57,36.96,14.94,0,2018,0.0,0.0,0.0,60162080170001il,6016il,6016208017il,il
2487,399,47.3,54.64,33.83,6.02,21.3,0,2017,0.0,0.0,0.0,60162080170001il,6016il,6016208017il,il
2488,386,1.8,0.0,36.27,61.4,37.82,0,2021,0.4545,0.4545,0.7727,60162090170001il,6016il,6016209017il,il
2489,367,2.1,0.0,40.87,56.4,53.68,0,2019,0.0,0.0,0.0,60162090170001il,6016il,6016209017il,il
2490,333,4.8,0.0,44.14,52.25,59.76,0,2018,0.0,0.0,0.0,60162090170001il,6016il,6016209017il,il
2491,272,8.5,1.47,48.16,48.16,65.44,0,2017,0.0,0.0,0.0,60162090170001il,6016il,6016209017il,il
2492,282,3.9,0.0,40.78,57.8,29.79,0,2021,0.2727,0.6364,0.8636,60162090170002il,6016il,6016209017il,il
2493,426,3.1,0.0,42.96,52.58,20.66,0,2019,0.0,0.0,0.0,60162090170002il,6016il,6016209017il,il
2494,472,7.8,0.0,46.82,48.73,22.67,0,2018,0.0,0.0,0.0,60162090170002il,6016il,6016209017il,il
2495,352,6.8,3.41,44.03,48.58,25.28,0,2017,0.0,0.0,0.0,60162090170002il,6016il,6016209017il,il
2496,193,39.4,6.74,20.73,69.43,27.98,0,2021,0.3636,0.5455,0.8182,60162090170003il,6016il,6016209017il,il
2497,165,69.1,0.0,23.03,66.06,26.06,0,2019,0.0,0.0,0.0,60162090170003il,6016il,6016209017il,il
2498,208,73.1,5.77,27.4,61.54,36.54,0,2018,0.0,0.0,0.0,60162090170003il,6016il,6016209017il,il
2499,163,65.0,4.91,61.96,30.06,42.33,0,2017,0.0,0.0,0.0,60162090170003il,6016il,6016209017il,il
2500,364,20.9,40.38,0.0,51.1,37.91,0,2021,0.3636,0.5455,0.8182,60162120160001il,6016il,6016212016il,il
2501,450,30.7,43.33,2.44,46.22,52.22,0,2019,0.0,0.0,0.0,60162120160001il,6016il,6016212016il,il
2502,455,27.7,40.22,0.0,51.65,47.69,0,2018,0.0,0.0,0.0,60162120160001il,6016il,6016212016il,il
2503,426,30.4,38.97,56.1,0.94,50.23,0,2017,0.0,0.0,0.0,60162120160001il,6016il,6016212016il,il
2504,366,9.4,9.02,0.0,86.89,46.72,0,2021,0.4,0.6,0.8,60162120160002il,6016il,6016212016il,il
2505,397,18.4,13.6,0.0,81.86,55.67,0,2019,0.0,0.0,0.0,60162120160002il,6016il,6016212016il,il
2506,358,24.6,13.41,0.0,79.89,66.76,0,2018,0.0,0.0,0.0,60162120160002il,6016il,6016212016il,il
2507,351,21.5,13.11,81.2,1.42,58.97,0,2017,0.0,0.0,0.0,60162120160002il,6016il,6016212016il,il
2508,199,18.1,59.8,0.0,27.14,31.66,0,2021,1.0,0.0,0.5,60162340160001il,6016il,6016234016il,il
2509,209,20.4,66.03,0.0,24.88,28.23,0,2019,0.0,0.0,0.0,60162340160001il,6016il,6016234016il,il
2510,191,22.5,71.2,0.0,19.37,30.89,0,2018,0.0,0.0,0.0,60162340160001il,6016il,6016234016il,il
2511,224,31.8,69.2,24.11,0.0,31.25,0,2017,0.0,0.0,0.0,60162340160001il,6016il,6016234016il,il
2512,242,24.4,38.84,0.0,54.55,42.56,0,2021,0.5455,0.4545,0.7273,60164010260001il,6016il,6016401026il,il
2513,210,32.5,45.71,0.0,49.05,43.81,0,2019,0.0,0.0,0.0,60164010260001il,6016il,6016401026il,il
2514,222,24.8,41.89,0.0,52.25,45.5,0,2018,0.0,0.0,0.0,60164010260001il,6016il,6016401026il,il
2515,215,34.8,46.98,44.65,3.26,37.67,0,2017,0.0,0.0,0.0,60164010260001il,6016il,6016401026il,il
2516,314,6.7,0.0,68.47,28.66,86.31,0,2021,0.0,0.9091,1.0,70162050170001il,7016il,7016205017il,il
2517,437,7.8,0.0,78.95,19.91,72.31,0,2019,0.0,0.0,0.0,70162050170001il,7016il,7016205017il,il
2518,377,6.9,0.0,76.13,20.95,53.85,0,2018,0.0,0.0,0.0,70162050170001il,7016il,7016205017il,il
2519,416,8.3,0.96,19.95,78.61,8.17,0,2017,0.0,0.0,0.0,70162050170001il,7016il,7016205017il,il
2520,180,5.6,0.0,95.56,0.0,89.44,0,2021,0.0,0.9091,1.0,70162050170002il,7016il,7016205017il,il
2521,260,3.0,0.0,96.54,0.0,98.08,0,2019,0.0,0.0,0.0,70162050170002il,7016il,7016205017il,il
2522,253,5.5,0.0,98.02,0.0,47.04,0,2018,0.0,0.0,0.0,70162050170002il,7016il,7016205017il,il
2523,292,8.1,0.68,3.42,94.86,7.53,0,2017,0.0,0.0,0.0,70162050170002il,7016il,7016205017il,il
2524,368,7.9,0.0,83.97,12.5,87.77,0,2021,0.0,0.9091,1.0,70162050170003il,7016il,7016205017il,il
2525,432,8.1,0.0,79.63,15.28,98.84,0,2019,0.0,0.0,0.0,70162050170003il,7016il,7016205017il,il
2526,449,6.9,0.0,85.52,11.14,61.92,0,2018,0.0,0.0,0.0,70162050170003il,7016il,7016205017il,il
2527,391,9.7,6.65,5.88,85.68,9.97,0,2017,0.0,0.0,0.0,70162050170003il,7016il,7016205017il,il
2528,265,6.8,0.0,30.57,60.38,70.94,0,2021,0.8182,0.0909,0.5909,70162060170001il,7016il,7016206017il,il
2529,392,13.2,3.06,40.05,52.04,87.24,0,2019,0.0,0.0,0.0,70162060170001il,7016il,7016206017il,il
2530,325,9.2,5.23,45.85,44.62,81.85,0,2018,0.0,0.0,0.0,70162060170001il,7016il,7016206017il,il
2531,351,11.1,5.13,46.15,44.16,81.77,0,2017,0.0,0.0,0.0,70162060170001il,7016il,7016206017il,il
2532,194,9.8,12.89,50.52,26.8,45.88,0,2021,0.7273,0.1818,0.6364,70162060170002il,7016il,7016206017il,il
2533,269,10.3,17.47,56.13,20.07,79.18,0,2019,0.0,0.0,0.0,70162060170002il,7016il,7016206017il,il
2534,220,13.6,15.45,52.27,23.18,78.18,0,2018,0.0,0.0,0.0,70162060170002il,7016il,7016206017il,il
2535,266,9.5,21.8,14.66,56.02,70.3,0,2017,0.0,0.0,0.0,70162060170002il,7016il,7016206017il,il
2536,319,47.1,82.76,0.0,9.09,15.36,0,2021,0.7273,0.0,0.4545,70162100170001il,7016il,7016210017il,il
2537,317,52.2,82.65,0.0,10.41,10.73,0,2019,0.0,0.0,0.0,70162100170001il,7016il,7016210017il,il
2538,326,56.2,81.9,0.0,11.04,11.35,0,2018,0.0,0.0,0.0,70162100170001il,7016il,7016210017il,il
2539,372,60.4,79.57,11.83,1.08,13.98,0,2017,0.0,0.0,0.0,70162100170001il,7016il,7016210017il,il
2540,264,5.7,0.0,63.64,32.58,80.68,0,2021,0.1818,0.8182,0.9091,70162150170001il,7016il,7016215017il,il
2541,337,8.8,0.0,66.47,29.67,85.76,0,2019,0.0,0.0,0.0,70162150170001il,7016il,7016215017il,il
2542,345,10.2,0.0,68.99,26.96,98.55,0,2018,0.0,0.0,0.0,70162150170001il,7016il,7016215017il,il
2543,346,9.0,2.6,29.48,66.76,79.77,0,2017,0.0,0.0,0.0,70162150170001il,7016il,7016215017il,il
2544,462,11.4,8.66,59.74,26.84,53.68,0,2021,0.1818,0.8182,0.9091,70162150170002il,7016il,7016215017il,il
2545,446,14.1,9.42,64.8,20.4,77.58,0,2019,0.0,0.0,0.0,70162150170002il,7016il,7016215017il,il
2546,464,16.2,11.85,60.78,20.91,99.57,0,2018,0.0,0.0,0.0,70162150170002il,7016il,7016215017il,il
2547,453,16.0,11.04,16.56,70.2,62.69,0,2017,0.0,0.0,0.0,70162150170002il,7016il,7016215017il,il
2548,451,20.4,31.93,9.98,52.33,58.98,0,2021,0.4545,0.4545,0.7727,70162170160001il,7016il,7016217016il,il
2549,467,26.8,34.69,11.78,46.25,60.6,0,2019,0.0,0.0,0.0,70162170160001il,7016il,7016217016il,il
2550,444,30.0,34.46,11.49,48.2,62.39,0,2018,0.0,0.0,0.0,70162170160001il,7016il,7016217016il,il
2551,408,29.2,42.65,34.8,12.5,60.29,0,2017,0.0,0.0,0.0,70162170160001il,7016il,7016217016il,il
2552,379,10.8,6.07,22.96,68.34,83.38,0,2021,0.9091,0.0,0.5455,70162180160001il,7016il,7016218016il,il
2553,447,12.2,7.83,31.77,58.61,89.49,0,2019,0.0,0.0,0.0,70162180160001il,7016il,7016218016il,il
2554,397,16.1,4.79,30.98,62.47,84.89,0,2018,0.0,0.0,0.0,70162180160001il,7016il,7016218016il,il
2555,410,10.8,3.9,58.29,35.12,100.0,0,2017,0.0,0.0,0.0,70162180160001il,7016il,7016218016il,il
2556,402,17.7,41.29,25.12,27.86,64.93,0,2021,0.9091,0.0,0.5455,70162180160004il,7016il,7016218016il,il
2557,409,18.3,43.03,26.65,24.69,71.88,0,2019,0.0,0.0,0.0,70162180160004il,7016il,7016218016il,il
2558,382,24.9,45.29,28.01,21.73,53.93,0,2018,0.0,0.0,0.0,70162180160004il,7016il,7016218016il,il
2559,415,23.6,43.37,20.96,29.4,99.52,0,2017,0.0,0.0,0.0,70162180160004il,7016il,7016218016il,il
2560,433,18.2,41.57,24.02,30.25,60.74,0,2021,0.9091,0.0,0.5455,70162180160007il,7016il,7016218016il,il
2561,428,25.0,43.93,24.53,27.57,69.63,0,2019,0.0,0.0,0.0,70162180160007il,7016il,7016218016il,il
2562,422,24.7,43.36,24.41,29.38,57.35,0,2018,0.0,0.0,0.0,70162180160007il,7016il,7016218016il,il
2563,423,30.8,53.43,21.75,21.75,99.76,0,2017,0.0,0.0,0.0,70162180160007il,7016il,7016218016il,il
2564,443,18.6,41.99,2.48,50.79,46.95,0,2021,0.0,0.9091,1.0,70162200170001il,7016il,7016220017il,il
2565,434,21.2,44.01,0.0,50.69,36.64,0,2019,0.0,0.0,0.0,70162200170001il,7016il,7016220017il,il
2566,431,26.0,45.01,0.0,48.03,58.7,0,2018,0.0,0.0,0.0,70162200170001il,7016il,7016220017il,il
2567,443,25.7,68.4,25.73,1.81,45.6,0,2017,0.0,0.0,0.0,70162200170001il,7016il,7016220017il,il
2568,521,5.0,0.0,87.72,8.83,97.89,0,2021,0.5455,0.4545,0.7273,70162270170002il,7016il,7016227017il,il
2569,258,10.3,0.0,91.86,5.43,76.36,0,2019,0.0,0.0,0.0,70162270170002il,7016il,7016227017il,il
2570,278,8.8,0.0,94.6,0.0,71.58,0,2018,0.0,0.0,0.0,70162270170002il,7016il,7016227017il,il
2571,262,13.6,1.91,3.44,93.89,71.37,0,2017,0.0,0.0,0.0,70162270170002il,7016il,7016227017il,il
2572,314,9.6,12.74,23.57,57.01,22.93,0,2021,0.5455,0.2727,0.6364,70162280160001il,7016il,7016228016il,il
2573,373,11.7,16.62,22.52,55.23,35.92,0,2019,0.0,0.0,0.0,70162280160001il,7016il,7016228016il,il
2574,346,16.5,18.5,21.97,53.47,29.48,0,2018,0.0,0.0,0.0,70162280160001il,7016il,7016228016il,il
2575,335,14.6,19.7,51.94,23.58,37.31,0,2017,0.0,0.0,0.0,70162280160001il,7016il,7016228016il,il
2576,261,24.5,41.0,28.35,20.69,25.29,0,2021,0.5455,0.3636,0.7273,70162280160002il,7016il,7016228016il,il
2577,257,28.7,45.53,23.74,20.62,28.02,0,2019,0.0,0.0,0.0,70162280160002il,7016il,7016228016il,il
2578,244,27.4,45.08,27.46,18.03,24.18,0,2018,0.0,0.0,0.0,70162280160002il,7016il,7016228016il,il
2579,286,26.1,45.1,16.43,29.37,31.82,0,2017,0.0,0.0,0.0,70162280160002il,7016il,7016228016il,il
2580,247,4.1,0.0,93.93,0.0,61.13,0,2021,0.8182,0.0909,0.5909,70162280160003il,7016il,7016228016il,il
2581,286,6.7,0.0,89.86,5.24,55.24,0,2019,0.0,0.0,0.0,70162280160003il,7016il,7016228016il,il
2582,295,6.4,0.0,88.81,5.08,47.46,0,2018,0.0,0.0,0.0,70162280160003il,7016il,7016228016il,il
2583,277,8.5,0.72,3.61,91.34,53.07,0,2017,0.0,0.0,0.0,70162280160003il,7016il,7016228016il,il
2584,314,27.4,54.14,8.6,27.39,23.89,0,2021,0.6364,0.2727,0.6818,70162280160004il,7016il,7016228016il,il
2585,296,32.2,60.14,9.12,20.95,25.34,0,2019,0.0,0.0,0.0,70162280160004il,7016il,7016228016il,il
2586,315,32.0,59.68,11.75,20.0,27.94,0,2018,0.0,0.0,0.0,70162280160004il,7016il,7016228016il,il
2587,333,34.7,62.76,20.72,9.01,30.03,0,2017,0.0,0.0,0.0,70162280160004il,7016il,7016228016il,il
2588,420,21.8,58.33,4.52,33.33,37.86,0,2021,0.9091,0.0,0.5455,70162290160001il,7016il,7016229016il,il
2589,449,25.9,56.79,8.24,32.07,40.09,0,2019,0.0,0.0,0.0,70162290160001il,7016il,7016229016il,il
2590,446,24.0,60.54,6.28,30.27,37.22,0,2018,0.0,0.0,0.0,70162290160001il,7016il,7016229016il,il
2591,383,28.6,70.5,22.72,6.53,40.99,0,2017,0.0,0.0,0.0,70162290160001il,7016il,7016229016il,il
2592,703,43.2,75.68,4.13,10.67,18.49,0,2021,0.8182,0.0909,0.5909,70162300130001il,7016il,7016230013il,il
2593,757,45.6,75.96,6.47,8.06,12.02,0,2019,0.0,0.0,0.0,70162300130001il,7016il,7016230013il,il
2594,703,51.5,78.09,5.12,9.82,13.51,0,2018,0.0,0.0,0.0,70162300130001il,7016il,7016230013il,il
2595,797,47.6,78.54,9.66,4.02,11.79,0,2017,0.0,0.0,0.0,70162300130001il,7016il,7016230013il,il
2596,616,30.5,72.4,3.08,17.53,42.05,0,2021,0.8182,0.0909,0.5909,70162300130002il,7016il,7016230013il,il
2597,566,42.8,76.86,3.36,15.55,31.63,0,2019,0.0,0.0,0.0,70162300130002il,7016il,7016230013il,il
2598,527,43.7,72.68,5.12,17.08,30.36,0,2018,0.0,0.0,0.0,70162300130002il,7016il,7016230013il,il
2599,617,37.6,75.36,15.56,4.54,27.23,0,2017,0.0,0.0,0.0,70162300130002il,7016il,7016230013il,il
2600,534,32.4,70.41,5.24,13.48,22.66,0,2021,0.8182,0.0909,0.5909,70162300130003il,7016il,7016230013il,il
2601,548,39.6,73.54,4.93,13.14,17.88,0,2019,0.0,0.0,0.0,70162300130003il,7016il,7016230013il,il
2602,526,41.1,79.28,4.94,10.65,15.02,0,2018,0.0,0.0,0.0,70162300130003il,7016il,7016230013il,il
2603,498,42.8,76.1,12.25,4.82,15.26,0,2017,0.0,0.0,0.0,70162300130003il,7016il,7016230013il,il
2604,226,24.8,36.28,33.63,25.66,33.63,0,2021,1.0,0.0,0.5,70162310160001il,7016il,7016231016il,il
2605,199,36.1,46.23,30.65,17.09,25.63,0,2019,0.0,0.0,0.0,70162310160001il,7016il,7016231016il,il
2606,205,32.2,41.46,36.1,18.54,21.95,0,2018,0.0,0.0,0.0,70162310160001il,7016il,7016231016il,il
2607,229,42.2,48.91,14.85,32.31,24.02,0,2017,0.0,0.0,0.0,70162310160001il,7016il,7016231016il,il
2608,660,21.7,14.55,75.45,5.91,4.85,0,2021,0.0,0.9091,1.0,70162330160001il,7016il,7016233016il,il
2609,663,36.3,17.19,68.63,8.3,19.61,0,2019,0.0,0.0,0.0,70162330160001il,7016il,7016233016il,il
2610,664,29.2,17.47,72.14,7.38,23.04,0,2018,0.0,0.0,0.0,70162330160001il,7016il,7016233016il,il
2611,682,30.7,19.35,6.45,68.48,23.31,0,2017,0.0,0.0,0.0,70162330160001il,7016il,7016233016il,il
2612,49,26.5,91.84,0.0,0.0,0.0,0,2021,0.0,0.0,0.0909,80083080260001il,8008il,8008308026il,il
2613,54,51.0,90.74,0.0,0.0,18.52,0,2019,0.0,0.0,0.0,80083080260001il,8008il,8008308026il,il
2614,52,36.5,100.0,0.0,0.0,40.38,0,2018,0.0,0.0,0.0,80083080260001il,8008il,8008308026il,il
2615,141,32.7,88.65,7.8,0.71,30.5,0,2017,0.0,0.0,0.0,80083080260001il,8008il,8008308026il,il
2616,52,11.5,94.23,0.0,0.0,48.08,0,2021,0.1818,0.0,0.1818,80083140260001il,8008il,8008314026il,il
2617,74,12.2,85.14,0.0,0.0,44.59,0,2019,0.0,0.0,0.0,80083140260001il,8008il,8008314026il,il
2618,63,9.5,85.71,0.0,0.0,46.03,0,2018,0.0,0.0,0.0,80083140260001il,8008il,8008314026il,il
2619,85,26.5,87.06,8.24,1.18,49.41,0,2017,0.0,0.0,0.0,80083140260001il,8008il,8008314026il,il
2620,35,8.6,97.14,0.0,0.0,48.57,0,2021,0.2727,0.0,0.2273,80083990260002il,8008il,8008399026il,il
2621,42,16.7,97.62,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,80083990260002il,8008il,8008399026il,il
2622,40,12.5,95.0,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,80083990260002il,8008il,8008399026il,il
2623,38,27.8,94.74,0.0,0.0,10.53,0,2017,0.0,0.0,0.0,80083990260002il,8008il,8008399026il,il
2624,50,26.0,90.0,0.0,0.0,20.0,0,2021,0.5455,0.0,0.3636,80431190220003il,8043il,8043119022il,il
2625,50,36.0,94.0,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,80431190220003il,8043il,8043119022il,il
2626,58,43.1,93.1,0.0,0.0,17.24,0,2018,0.0,0.0,0.0,80431190220003il,8043il,8043119022il,il
2627,60,41.7,95.0,0.0,1.67,31.67,0,2017,0.0,0.0,0.0,80431190220003il,8043il,8043119022il,il
2628,57,31.6,77.19,0.0,17.54,0.0,0,2021,0.0,0.0,0.0,80431200220002il,8043il,8043120022il,il
2629,61,35.0,77.05,0.0,0.0,27.87,0,2019,0.0,0.0,0.0,80431200220002il,8043il,8043120022il,il
2630,56,44.6,80.36,0.0,0.0,39.29,0,2018,0.0,0.0,0.0,80431200220002il,8043il,8043120022il,il
2631,58,43.1,86.21,12.07,1.72,37.93,0,2017,0.0,0.0,0.0,80431200220002il,8043il,8043120022il,il
2632,18,22.2,100.0,0.0,0.0,0.0,0,2021,0.3636,0.0,0.2727,80432050260001il,8043il,8043205026il,il
2633,18,38.9,100.0,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,80432050260001il,8043il,8043205026il,il
2634,25,36.0,96.0,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,80432050260001il,8043il,8043205026il,il
2635,130,28.6,97.69,0.0,0.0,36.92,0,2017,0.0,0.0,0.0,80432050260001il,8043il,8043205026il,il
2636,46,21.7,86.96,0.0,0.0,47.83,0,2021,0.2727,0.0,0.2273,80432060260003il,8043il,8043206026il,il
2637,39,33.4,97.44,0.0,0.0,33.33,0,2019,0.0,0.0,0.0,80432060260003il,8043il,8043206026il,il
2638,39,17.9,97.44,0.0,0.0,38.46,0,2018,0.0,0.0,0.0,80432060260003il,8043il,8043206026il,il
2639,42,32.5,95.24,0.0,0.0,33.33,0,2017,0.0,0.0,0.0,80432060260003il,8043il,8043206026il,il
2640,37,40.5,78.38,0.0,0.0,43.24,0,2021,0.3636,0.0,0.2727,80432100260002il,8043il,8043210026il,il
2641,34,50.0,94.12,0.0,0.0,47.06,0,2019,0.0,0.0,0.0,80432100260002il,8043il,8043210026il,il
2642,33,42.5,87.88,0.0,0.0,33.33,0,2018,0.0,0.0,0.0,80432100260002il,8043il,8043210026il,il
2643,36,52.8,86.11,0.0,2.78,38.89,0,2017,0.0,0.0,0.0,80432100260002il,8043il,8043210026il,il
2644,21,38.1,95.24,0.0,0.0,0.0,0,2021,0.6364,0.0,0.4091,80432110260002il,8043il,8043211026il,il
2645,15,33.4,100.0,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,80432110260002il,8043il,8043211026il,il
2646,11,63.7,90.91,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,80432110260002il,8043il,8043211026il,il
2647,15,40.0,100.0,0.0,0.0,26.67,0,2017,0.0,0.0,0.0,80432110260002il,8043il,8043211026il,il
2648,212,11.3,55.66,19.81,10.38,56.6,0,2021,0.9091,0.0,0.4545,80891450220001il,8089il,8089145022il,il
2649,267,10.6,51.69,25.47,10.49,58.8,0,2019,0.0,0.0,0.0,80891450220001il,8089il,8089145022il,il
2650,258,15.5,59.69,16.28,12.02,52.71,0,2018,0.0,0.0,0.0,80891450220001il,8089il,8089145022il,il
2651,247,13.6,55.06,9.72,22.67,56.28,0,2017,0.0,0.0,0.0,80891450220001il,8089il,8089145022il,il
2652,33,30.3,93.94,0.0,0.0,0.0,0,2021,0.9091,0.0,0.5455,80892000260001il,8089il,8089200026il,il
2653,28,37.0,96.43,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,80892000260001il,8089il,8089200026il,il
2654,34,55.9,97.06,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,80892000260001il,8089il,8089200026il,il
2655,37,37.8,97.3,2.7,0.0,32.43,0,2017,0.0,0.0,0.0,80892000260001il,8089il,8089200026il,il
2656,70,27.2,88.57,0.0,0.0,21.43,0,2021,0.2727,0.0,0.2273,80892010260001il,8089il,8089201026il,il
2657,68,32.4,91.18,0.0,0.0,20.59,0,2019,0.0,0.0,0.0,80892010260001il,8089il,8089201026il,il
2658,53,28.3,92.45,0.0,0.0,33.96,0,2018,0.0,0.0,0.0,80892010260001il,8089il,8089201026il,il
2659,195,30.6,90.26,4.62,1.03,29.23,0,2017,0.0,0.0,0.0,80892010260001il,8089il,8089201026il,il
2660,63,23.8,93.65,0.0,0.0,28.57,0,2021,0.0,0.0,0.0909,80892020260001il,8089il,8089202026il,il
2661,65,28.6,90.77,0.0,0.0,35.38,0,2019,0.0,0.0,0.0,80892020260001il,8089il,8089202026il,il
2662,45,35.5,93.33,0.0,0.0,31.11,0,2018,0.0,0.0,0.0,80892020260001il,8089il,8089202026il,il
2663,57,42.9,96.49,0.0,1.75,45.61,0,2017,0.0,0.0,0.0,80892020260001il,8089il,8089202026il,il
2664,24,25.0,95.83,0.0,0.0,0.0,0,2021,0.1818,0.0,0.0909,80892030260001il,8089il,8089203026il,il
2665,23,30.4,100.0,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,80892030260001il,8089il,8089203026il,il
2666,27,33.3,96.3,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,80892030260001il,8089il,8089203026il,il
2667,18,44.4,94.44,5.56,0.0,16.67,0,2017,0.0,0.0,0.0,80892030260001il,8089il,8089203026il,il
2668,37,43.2,81.08,0.0,0.0,48.65,0,2021,0.6364,0.0,0.4091,90100010260001il,9010il,9010001026il,il
2669,43,30.2,95.35,0.0,0.0,30.23,0,2019,0.0,0.0,0.0,90100010260001il,9010il,9010001026il,il
2670,46,41.3,100.0,0.0,0.0,23.91,0,2018,0.0,0.0,0.0,90100010260001il,9010il,9010001026il,il
2671,143,34.0,90.21,0.0,2.1,36.36,0,2017,0.0,0.0,0.0,90100010260001il,9010il,9010001026il,il
2672,246,53.7,84.15,0.0,4.88,17.48,0,2021,0.9091,0.0,0.5455,90100030260001il,9010il,9010003026il,il
2673,211,64.8,88.15,0.0,0.0,12.8,0,2019,0.0,0.0,0.0,90100030260001il,9010il,9010003026il,il
2674,219,69.9,87.21,0.0,5.02,13.7,0,2018,0.0,0.0,0.0,90100030260001il,9010il,9010003026il,il
2675,238,65.4,95.38,0.84,0.42,17.23,0,2017,0.0,0.0,0.0,90100030260001il,9010il,9010003026il,il
2676,291,26.8,37.8,33.33,12.71,23.02,0,2021,0.3636,0.5455,0.8182,90100040260001il,9010il,9010004026il,il
2677,339,34.7,38.64,34.51,8.55,48.38,0,2019,0.0,0.0,0.0,90100040260001il,9010il,9010004026il,il
2678,320,41.3,39.69,30.31,10.0,52.5,0,2018,0.0,0.0,0.0,90100040260001il,9010il,9010004026il,il
2679,281,40.4,41.99,8.19,31.32,46.26,0,2017,0.0,0.0,0.0,90100040260001il,9010il,9010004026il,il
2680,295,32.9,45.08,24.07,15.93,18.31,0,2021,0.3636,0.5455,0.8182,90100040260002il,9010il,9010004026il,il
2681,297,39.0,49.83,27.95,10.1,40.74,0,2019,0.0,0.0,0.0,90100040260002il,9010il,9010004026il,il
2682,289,41.1,47.06,20.07,15.22,41.87,0,2018,0.0,0.0,0.0,90100040260002il,9010il,9010004026il,il
2683,287,39.0,47.39,10.8,26.83,46.34,0,2017,0.0,0.0,0.0,90100040260002il,9010il,9010004026il,il
2684,120,42.5,89.17,0.0,0.0,15.83,0,2021,0.0,0.0,0.0909,90100070260007il,9010il,9010007026il,il
2685,135,26.8,94.07,0.0,0.0,24.44,0,2019,0.0,0.0,0.0,90100070260007il,9010il,9010007026il,il
2686,136,44.1,91.18,0.0,0.0,28.68,0,2018,0.0,0.0,0.0,90100070260007il,9010il,9010007026il,il
2687,126,42.4,95.24,0.0,0.0,21.43,0,2017,0.0,0.0,0.0,90100070260007il,9010il,9010007026il,il
2688,28,21.4,96.43,0.0,0.0,0.0,0,2021,0.9091,0.0,0.5455,90100080260001il,9010il,9010008026il,il
2689,40,15.4,97.5,0.0,0.0,25.0,0,2019,0.0,0.0,0.0,90100080260001il,9010il,9010008026il,il
2690,53,18.9,94.34,0.0,0.0,41.51,0,2018,0.0,0.0,0.0,90100080260001il,9010il,9010008026il,il
