,schoolcode,districtcode,countycode,year,charter,mathpass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,state
218,190901040001,4newyork,01newyork,2017,0.0,100.0,0.0,0.0,0.0,32,43.75,87.5,0.0,6.25,newyork
219,191401040001,4newyork,01newyork,2017,0.0,100.0,0.0,0.0,0.0,20,20.0,95.0,0.0,5.0,newyork
220,200401040001,4newyork,01newyork,2017,0.0,100.0,0.0,0.0,0.0,9,33.3333,100.0,0.0,0.0,newyork
221,200701040001,4newyork,01newyork,2017,0.0,100.0,0.0,0.0,0.0,5,0.0,100.0,0.0,0.0,newyork
222,200901040001,4newyork,01newyork,2017,0.0,88.0,0.0,0.0,0.0,17,52.9412,94.1176,5.8824,0.0,newyork
223,210302040003,4newyork,03newyork,2017,0.0,96.0,0.0,0.0,0.0,59,47.4576,94.9153,1.6949,1.6949,newyork
224,210402060001,6newyork,01newyork,2017,0.0,89.0,0.0,0.0,0.0,81,43.2099,97.5309,2.4691,0.0,newyork
225,210601060005,6newyork,05newyork,2017,0.0,77.0,0.0,0.0,0.0,93,55.914,90.3226,4.3011,2.1505,newyork
226,210800050005,5newyork,05newyork,2017,0.0,77.0,0.0,0.0,0.0,85,58.8235,95.2941,2.3529,0.0,newyork
227,211003040002,4newyork,02newyork,2017,0.0,88.0,0.0,0.0,0.0,71,70.4225,98.5915,0.0,1.4085,newyork
228,211103040001,4newyork,01newyork,2017,0.0,92.0,0.0,0.0,0.0,57,40.3509,89.4737,1.7544,1.7544,newyork
229,211701040001,4newyork,01newyork,2017,0.0,70.0,0.0,0.0,0.0,20,35.0,95.0,0.0,5.0,newyork
230,211901020001,2newyork,01newyork,2017,0.0,100.0,0.0,0.0,0.0,18,27.7778,94.4444,0.0,5.5556,newyork
231,212001040003,4newyork,03newyork,2017,0.0,80.0,0.0,0.0,0.0,82,58.5366,90.2439,2.439,7.3171,newyork
232,212101040005,4newyork,05newyork,2017,0.0,74.0,0.0,0.0,0.0,150,58.0,94.6667,5.3333,0.0,newyork
233,220101040002,4newyork,02newyork,2017,0.0,84.0,0.0,0.0,0.0,136,59.5588,91.1765,0.7353,3.6765,newyork
234,220202040002,4newyork,02newyork,2017,0.0,93.0,0.0,0.0,0.0,33,45.4545,96.9697,0.0,0.0,newyork
235,220301060007,6newyork,07newyork,2017,0.0,90.0,0.0,0.0,0.0,288,49.3056,68.4028,11.4583,10.7639,newyork
236,220401040004,4newyork,04newyork,2017,0.0,99.0,0.0,0.0,0.0,111,39.6396,93.6937,3.6036,2.7027,newyork
237,220701040003,4newyork,03newyork,2017,0.0,82.0,0.0,0.0,0.0,73,53.4247,94.5205,2.7397,0.0,newyork
238,220909040010,4newyork,10newyork,2017,0.0,90.0,0.0,0.0,0.0,31,35.4839,96.7742,3.2258,0.0,newyork
239,221001040001,4newyork,01newyork,2017,0.0,90.0,0.0,0.0,0.0,23,43.4783,95.6522,0.0,0.0,newyork
240,221301040001,4newyork,01newyork,2017,0.0,77.0,0.0,0.0,0.0,31,58.0645,96.7742,3.2258,0.0,newyork
241,221401040001,4newyork,01newyork,2017,0.0,98.0,0.0,0.0,0.0,43,46.5116,93.0233,0.0,0.0,newyork
242,222000010016,1newyork,16newyork,2017,0.0,64.0,0.0,0.0,0.0,359,70.7521,62.3955,10.8635,12.2563,newyork
243,222201060001,6newyork,01newyork,2017,0.0,86.0,0.0,0.0,0.0,255,52.549,73.7255,6.2745,8.6275,newyork
244,230201040001,4newyork,01newyork,2017,0.0,85.0,0.0,0.0,0.0,55,40.0,94.5455,0.0,1.8182,newyork
245,230301040002,4newyork,02newyork,2017,0.0,90.0,0.0,0.0,0.0,52,42.3077,96.1538,1.9231,1.9231,newyork
246,230901040002,4newyork,02newyork,2017,0.0,94.0,0.0,0.0,0.0,111,52.2523,93.6937,1.8018,3.6036,newyork
247,231101040007,4newyork,07newyork,2017,0.0,83.0,0.0,0.0,0.0,89,65.1685,91.0112,1.1236,3.3708,newyork
248,231301040002,4newyork,02newyork,2017,0.0,97.0,0.0,0.0,0.0,62,43.5484,96.7742,0.0,3.2258,newyork
249,240101040002,4newyork,02newyork,2017,0.0,82.0,0.0,0.0,0.0,89,33.7079,92.1348,0.0,3.3708,newyork
250,240201040002,4newyork,02newyork,2017,0.0,95.0,0.0,0.0,0.0,56,37.5,94.6429,3.5714,1.7857,newyork
251,240401040001,4newyork,01newyork,2017,0.0,94.0,0.0,0.0,0.0,70,34.2857,84.2857,1.4286,12.8571,newyork
252,240801060002,6newyork,02newyork,2017,0.0,97.0,0.0,0.0,0.0,148,39.1892,96.6216,1.3514,1.3514,newyork
253,240901040001,4newyork,01newyork,2017,0.0,68.0,0.0,0.0,0.0,46,69.5652,67.3913,2.1739,30.4348,newyork
254,241001060003,6newyork,03newyork,2017,0.0,89.0,0.0,0.0,0.0,110,51.8182,93.6364,0.9091,4.5455,newyork
255,241101040003,4newyork,03newyork,2017,0.0,92.0,0.0,0.0,0.0,54,46.2963,98.1481,0.0,1.8519,newyork
256,241701040004,4newyork,04newyork,2017,0.0,90.0,0.0,0.0,0.0,71,32.3944,91.5493,0.0,2.8169,newyork
257,250109040001,4newyork,01newyork,2017,0.0,82.0,0.0,0.0,0.0,23,43.4783,91.3043,4.3478,4.3478,newyork
258,250201060002,6newyork,02newyork,2017,0.0,98.0,0.0,0.0,0.0,130,19.2308,93.8462,2.3077,1.5385,newyork
259,250301040001,4newyork,01newyork,2017,0.0,89.0,0.0,0.0,0.0,34,64.7059,82.3529,17.6471,0.0,newyork
260,250401040004,4newyork,04newyork,2017,0.0,87.0,0.0,0.0,0.0,55,56.3636,94.5455,0.0,3.6364,newyork
261,250701040001,4newyork,01newyork,2017,0.0,89.0,0.0,0.0,0.0,39,30.7692,94.8718,0.0,5.1282,newyork
262,250901060004,6newyork,04newyork,2017,0.0,82.0,0.0,0.0,0.0,109,55.0459,88.9908,0.9174,1.8349,newyork
263,251101040003,4newyork,03newyork,2017,0.0,88.0,0.0,0.0,0.0,49,42.8571,97.9592,2.0408,0.0,newyork
264,251400010009,1newyork,09newyork,2017,0.0,77.0,0.0,0.0,0.0,146,50.0,91.7808,2.0548,2.0548,newyork
265,251501040001,4newyork,01newyork,2017,0.0,86.0,0.0,0.0,0.0,36,47.2222,94.4444,0.0,0.0,newyork
266,251601060005,6newyork,05newyork,2017,0.0,90.0,0.0,0.0,0.0,108,50.0,91.6667,0.0,1.8519,newyork
267,260101060004,6newyork,04newyork,2017,0.0,95.0,0.0,0.0,0.0,231,18.1818,68.3983,12.987,5.1948,newyork
268,260401060001,6newyork,01newyork,2017,0.0,74.0,0.0,0.0,0.0,278,52.8777,48.2014,21.223,16.9065,newyork
269,260501060008,6newyork,08newyork,2017,0.0,78.0,0.0,0.0,0.0,207,70.5314,49.2754,25.6039,14.4928,newyork
270,260501060010,6newyork,10newyork,2017,0.0,68.0,0.0,0.0,0.0,235,69.3617,54.4681,22.5532,17.4468,newyork
271,260501060013,6newyork,13newyork,2017,0.0,76.0,0.0,0.0,0.0,188,61.7021,61.7021,16.4894,16.4894,newyork
272,260501060019,6newyork,19newyork,2017,0.0,74.0,0.0,0.0,0.0,264,63.6364,55.303,26.8939,12.5,newyork
273,260801060006,6newyork,06newyork,2017,0.0,82.0,0.0,0.0,0.0,250,69.2,45.6,21.6,22.4,newyork
274,260803060005,6newyork,05newyork,2017,0.0,90.0,0.0,0.0,0.0,219,36.0731,63.4703,17.3516,13.242,newyork
275,260901060004,6newyork,04newyork,2017,0.0,100.0,0.0,0.0,0.0,122,18.8525,93.4426,1.6393,1.6393,newyork
276,261001060001,6newyork,01newyork,2017,0.0,90.0,0.0,0.0,0.0,236,35.5932,82.6271,4.661,5.9322,newyork
277,261101060004,6newyork,04newyork,2017,0.0,91.0,0.0,0.0,0.0,333,34.8348,84.6847,4.2042,6.006,newyork
278,261201060006,6newyork,06newyork,2017,0.0,97.0,0.0,0.0,0.0,289,23.5294,83.737,5.1903,5.5363,newyork
279,261301060007,6newyork,07newyork,2017,0.0,100.0,0.0,0.0,0.0,306,15.3595,89.2157,3.5948,2.6144,newyork
280,261301060009,6newyork,09newyork,2017,0.0,98.0,0.0,0.0,0.0,105,34.2857,74.2857,11.4286,8.5714,newyork
281,261313030002,3newyork,02newyork,2017,0.0,92.0,0.0,0.0,0.0,88,55.6818,81.8182,6.8182,7.9545,newyork
282,261401060006,6newyork,06newyork,2017,0.0,98.0,0.0,0.0,0.0,167,5.988,76.6467,2.994,9.5808,newyork
283,261401060010,6newyork,10newyork,2017,0.0,97.0,0.0,0.0,0.0,132,9.0909,78.7879,6.0606,8.3333,newyork
284,261501060004,6newyork,04newyork,2017,0.0,83.0,0.0,0.0,0.0,303,38.9439,78.5479,9.901,4.6205,newyork
285,261600010058,1newyork,58newyork,2017,0.0,61.0,0.0,0.0,0.0,167,77.8443,13.7725,64.0719,16.7665,newyork
286,261600010061,1newyork,61newyork,2017,0.0,45.0,0.0,0.0,0.0,297,90.2357,8.4175,51.5152,35.3535,newyork
287,261600010066,1newyork,66newyork,2017,0.0,42.0,0.0,0.0,0.0,366,92.8962,3.0055,37.9781,57.6503,newyork
288,261600010067,1newyork,67newyork,2017,0.0,44.0,0.0,0.0,0.0,284,81.6901,8.4507,73.9437,11.2676,newyork
289,261600010069,1newyork,69newyork,2017,0.0,40.0,0.0,0.0,0.0,5,60.0,0.0,80.0,0.0,newyork
290,261600010073,1newyork,73newyork,2017,0.0,38.0,0.0,0.0,0.0,285,89.4737,5.2632,67.3684,26.3158,newyork
291,261600010074,1newyork,74newyork,2017,0.0,68.0,0.0,0.0,0.0,268,69.0299,19.0299,53.3582,24.2537,newyork
292,261600010095,1newyork,95newyork,2017,0.0,33.0,0.0,0.0,0.0,704,88.3523,6.392,64.2045,23.5795,newyork
293,261600010102,1newyork,02newyork,2017,0.0,50.0,0.0,0.0,0.0,162,85.8025,11.1111,62.3457,16.0494,newyork
294,261600010103,1newyork,03newyork,2017,0.0,33.0,0.0,0.0,0.0,211,85.782,9.0047,72.0379,17.5355,newyork
295,261600860906,86newyork,06newyork,2017,0.0,85.0,0.0,0.0,0.0,96,70.8333,3.125,85.4167,11.4583,newyork
298,261701060013,6newyork,13newyork,2017,0.0,71.0,0.0,0.0,0.0,85,69.4118,62.3529,21.1765,9.4118,newyork
299,261801060003,6newyork,03newyork,2017,0.0,87.0,0.0,0.0,0.0,284,48.5915,80.6338,4.9296,8.0986,newyork
300,261901060009,6newyork,09newyork,2017,0.0,90.0,0.0,0.0,0.0,269,33.829,79.9257,7.0632,9.2937,newyork
301,261901060015,6newyork,15newyork,2017,0.0,95.0,0.0,0.0,0.0,261,18.0077,84.2912,4.5977,5.7471,newyork
302,262001040003,4newyork,03newyork,2017,0.0,84.0,0.0,0.0,0.0,77,36.3636,72.7273,14.2857,7.7922,newyork
303,270100010010,1newyork,10newyork,2017,0.0,58.0,0.0,0.0,0.0,302,60.9272,47.351,4.9669,45.3642,newyork
304,270301040002,4newyork,02newyork,2017,0.0,78.0,0.0,0.0,0.0,61,62.2951,95.082,0.0,3.2787,newyork
305,270601040002,4newyork,02newyork,2017,0.0,96.0,0.0,0.0,0.0,74,40.5405,95.9459,0.0,1.3514,newyork
306,270701040003,4newyork,03newyork,2017,0.0,87.0,0.0,0.0,0.0,59,67.7966,88.1356,0.0,5.0847,newyork
307,271201040004,4newyork,04newyork,2017,0.0,90.0,0.0,0.0,0.0,72,90.2778,93.0556,1.3889,4.1667,newyork
308,280100010007,1newyork,07newyork,2017,0.0,71.0,0.0,0.0,0.0,284,63.7324,22.5352,10.9155,63.0282,newyork
309,280201030007,3newyork,07newyork,2017,0.0,34.0,0.0,0.0,0.0,630,61.9048,0.6349,26.3492,72.381,newyork
310,280202030010,3newyork,10newyork,2017,0.0,52.0,0.0,0.0,0.0,718,75.2089,0.5571,43.0362,53.7604,newyork
311,280203030010,3newyork,10newyork,2017,0.0,95.0,0.0,0.0,0.0,175,26.2857,53.7143,5.7143,24.0,newyork
312,280203030011,3newyork,11newyork,2017,0.0,95.0,0.0,0.0,0.0,297,34.6801,49.8316,6.0606,23.2323,newyork
313,280205030015,3newyork,15newyork,2017,0.0,91.0,0.0,0.0,0.0,206,25.2427,69.4175,1.4563,22.3301,newyork
314,280205030016,3newyork,16newyork,2017,0.0,94.0,0.0,0.0,0.0,268,17.1642,75.7463,0.7463,17.9104,newyork
315,280206030006,3newyork,06newyork,2017,0.0,90.0,0.0,0.0,0.0,164,11.5854,89.0244,0.6098,9.1463,newyork
316,280208030005,3newyork,05newyork,2017,0.0,57.0,0.0,0.0,0.0,322,56.5217,0.0,53.1056,46.8944,newyork
317,280209030007,3newyork,07newyork,2017,0.0,69.0,0.0,0.0,0.0,717,69.8745,5.5788,29.8466,62.622,newyork
318,280210030013,3newyork,13newyork,2017,0.0,78.0,0.0,0.0,0.0,345,26.9565,13.3333,52.4638,30.1449,newyork
319,280211030010,3newyork,10newyork,2017,0.0,68.0,0.0,0.0,0.0,121,38.0165,49.5868,6.6116,39.6694,newyork
320,280211030011,3newyork,11newyork,2017,0.0,78.0,0.0,0.0,0.0,9,55.5556,77.7778,11.1111,11.1111,newyork
321,280212030005,3newyork,05newyork,2017,0.0,86.0,0.0,0.0,0.0,149,53.0201,8.0537,61.0738,26.1745,newyork
322,280214030007,3newyork,07newyork,2017,0.0,85.0,0.0,0.0,0.0,127,40.1575,48.0315,16.5354,21.2598,newyork
323,280215030007,3newyork,07newyork,2017,0.0,57.0,0.0,0.0,0.0,293,83.2765,9.5563,23.2082,62.7986,newyork
324,280218030007,3newyork,07newyork,2017,0.0,99.0,0.0,0.0,0.0,181,5.5249,91.7127,0.5525,4.4199,newyork
325,280219030002,3newyork,02newyork,2017,0.0,85.0,0.0,0.0,0.0,115,30.4348,62.6087,6.087,26.9565,newyork
326,280220030007,3newyork,07newyork,2017,0.0,91.0,0.0,0.0,0.0,125,20.0,68.0,8.8,18.4,newyork
327,280221030001,3newyork,01newyork,2017,0.0,76.0,0.0,0.0,0.0,50,44.0,30.0,30.0,34.0,newyork
328,280223030005,3newyork,05newyork,2017,0.0,99.0,0.0,0.0,0.0,206,10.1942,84.9515,0.0,8.7379,newyork
329,280226030006,3newyork,06newyork,2017,0.0,91.0,0.0,0.0,0.0,168,41.0714,70.2381,1.1905,20.8333,newyork
330,280227030005,3newyork,05newyork,2017,0.0,77.0,0.0,0.0,0.0,193,56.4767,26.4249,20.2073,48.7047,newyork
331,280251070002,7newyork,02newyork,2017,0.0,93.0,0.0,0.0,0.0,281,26.6904,35.5872,22.7758,24.5552,newyork
332,280251070003,7newyork,03newyork,2017,0.0,97.0,0.0,0.0,0.0,255,34.902,18.0392,23.9216,31.7647,newyork
333,280251070004,7newyork,04newyork,2017,0.0,88.0,0.0,0.0,0.0,68,52.9412,8.8235,41.1765,35.2941,newyork
334,280252070002,7newyork,02newyork,2017,0.0,82.0,0.0,0.0,0.0,413,51.3317,0.9685,77.9661,12.8329,newyork
335,280252070003,7newyork,03newyork,2017,0.0,87.0,0.0,0.0,0.0,284,26.4085,50.3521,17.6056,15.1408,newyork
336,280252070004,7newyork,04newyork,2017,0.0,98.0,0.0,0.0,0.0,309,18.7702,70.2265,3.2362,17.1521,newyork
337,280252070005,7newyork,05newyork,2017,0.0,96.0,0.0,0.0,0.0,348,27.0115,28.1609,3.7356,16.6667,newyork
338,280252070006,7newyork,06newyork,2017,0.0,94.0,0.0,0.0,0.0,403,52.3573,13.3995,30.5211,29.7767,newyork
339,280253070005,7newyork,05newyork,2017,0.0,93.0,0.0,0.0,0.0,199,11.0553,75.8794,3.5176,11.5578,newyork
340,280253070006,7newyork,06newyork,2017,0.0,97.0,0.0,0.0,0.0,226,14.1593,77.8761,1.3274,12.3894,newyork
341,280253070007,7newyork,07newyork,2017,0.0,95.0,0.0,0.0,0.0,201,9.4527,86.5672,2.4876,7.4627,newyork
342,280300010008,1newyork,08newyork,2017,0.0,78.0,0.0,0.0,0.0,280,58.5714,50.7143,17.8571,27.8571,newyork
343,280401030007,3newyork,07newyork,2017,0.0,59.0,0.0,0.0,0.0,369,85.9079,0.271,31.1653,66.9377,newyork
344,280402030003,3newyork,03newyork,2017,0.0,98.0,0.0,0.0,0.0,141,2.1277,65.2482,0.7092,5.6738,newyork
345,280403030008,3newyork,08newyork,2017,0.0,80.0,0.0,0.0,0.0,30,23.3333,56.6667,6.6667,23.3333,newyork
346,280404030009,3newyork,09newyork,2017,0.0,95.0,0.0,0.0,0.0,341,24.6334,59.5308,1.7595,29.0323,newyork
347,280406030002,3newyork,02newyork,2017,0.0,100.0,0.0,0.0,0.0,184,9.2391,71.1957,4.3478,8.1522,newyork
348,280407030014,3newyork,14newyork,2017,0.0,97.0,0.0,0.0,0.0,201,26.3682,37.8109,2.4876,11.4428,newyork
349,280407030015,3newyork,15newyork,2017,0.0,94.0,0.0,0.0,0.0,210,19.0476,78.5714,0.4762,7.1429,newyork
350,280407030016,3newyork,16newyork,2017,0.0,67.0,0.0,0.0,0.0,6,50.0,66.6667,16.6667,16.6667,newyork
351,280409030008,3newyork,08newyork,2017,0.0,97.0,0.0,0.0,0.0,162,14.8148,40.1235,1.2346,9.2593,newyork
352,280410030006,3newyork,06newyork,2017,0.0,79.0,0.0,0.0,0.0,295,38.3051,51.8644,1.3559,36.9492,newyork
353,280411030003,3newyork,03newyork,2017,0.0,95.0,0.0,0.0,0.0,111,18.9189,68.4685,0.9009,18.9189,newyork
354,280501060004,6newyork,04newyork,2017,0.0,97.0,0.0,0.0,0.0,61,18.0328,68.8525,1.6393,22.9508,newyork
355,280502060014,6newyork,14newyork,2017,0.0,98.0,0.0,0.0,0.0,32,37.5,21.875,0.0,6.25,newyork
356,280503060003,6newyork,03newyork,2017,0.0,95.0,0.0,0.0,0.0,138,26.8116,68.1159,0.7246,28.2609,newyork
357,280504060010,6newyork,10newyork,2017,0.0,96.0,0.0,0.0,0.0,221,14.9321,76.0181,0.905,6.7873,newyork
358,280506060002,6newyork,02newyork,2017,0.0,83.0,0.0,0.0,0.0,190,27.3684,62.6316,2.1053,26.8421,newyork
359,280515030005,3newyork,05newyork,2017,0.0,101.0,0.0,0.0,0.0,121,13.2231,48.7603,4.1322,3.3058,newyork
360,280517030010,3newyork,10newyork,2017,0.0,50.0,0.0,0.0,0.0,212,62.2642,19.3396,3.7736,53.7736,newyork
361,280518030009,3newyork,09newyork,2017,0.0,83.0,0.0,0.0,0.0,60,26.6667,78.3333,1.6667,15.0,newyork
362,280521030006,3newyork,06newyork,2017,0.0,100.0,0.0,0.0,0.0,153,28.7582,68.6275,0.6536,18.9542,newyork
363,280522030009,3newyork,09newyork,2017,0.0,73.0,0.0,0.0,0.0,384,43.2292,52.0833,11.1979,31.25,newyork
364,280523030011,3newyork,11newyork,2017,0.0,75.0,0.0,0.0,0.0,44,20.4545,95.4545,0.0,4.5455,newyork
365,310100011292,1newyork,92newyork,2017,0.0,71.0,0.0,0.0,0.0,57,91.2281,5.2632,19.2982,63.1579,newyork
366,310100011448,1newyork,48newyork,2017,0.0,78.0,0.0,0.0,0.0,161,92.5466,3.1056,21.118,45.9627,newyork
367,310100011515,1newyork,15newyork,2017,0.0,84.0,0.0,0.0,0.0,164,31.0976,0.6098,10.9756,19.5122,newyork
368,310100011539,1newyork,39newyork,2017,0.0,93.0,0.0,0.0,0.0,177,28.2486,42.3729,12.4294,12.9944,newyork
369,310100011696,1newyork,96newyork,2017,0.0,89.0,0.0,0.0,0.0,34,58.8235,23.5294,26.4706,17.6471,newyork
370,310200010047,1newyork,47newyork,2017,0.0,73.0,0.0,0.0,0.0,120,90.0,3.3333,33.3333,58.3333,newyork
371,310200010260,1newyork,60newyork,2017,0.0,94.0,0.0,0.0,0.0,105,14.2857,67.619,5.7143,13.3333,newyork
372,310200010412,1newyork,12newyork,2017,0.0,95.0,0.0,0.0,0.0,104,26.9231,51.9231,4.8077,13.4615,newyork
373,310200010414,1newyork,14newyork,2017,0.0,92.0,0.0,0.0,0.0,99,71.7172,20.202,11.1111,34.3434,newyork
374,310200010418,1newyork,18newyork,2017,0.0,98.0,0.0,0.0,0.0,162,48.1481,30.8642,9.2593,12.3457,newyork
375,310200011135,1newyork,35newyork,2017,0.0,70.0,0.0,0.0,0.0,146,73.9726,6.1644,26.0274,60.9589,newyork
376,310200011139,1newyork,39newyork,2017,0.0,57.0,0.0,0.0,0.0,219,85.3881,5.0228,27.3973,64.8402,newyork
377,310200011280,1newyork,80newyork,2017,0.0,67.0,0.0,0.0,0.0,132,87.8788,7.5758,37.8788,44.697,newyork
378,310200011282,1newyork,82newyork,2017,0.0,55.0,0.0,0.0,0.0,160,73.75,9.375,28.125,46.875,newyork
379,310200011288,1newyork,88newyork,2017,0.0,50.0,0.0,0.0,0.0,106,80.1887,2.8302,49.0566,38.6792,newyork
380,310200011296,1newyork,96newyork,2017,0.0,66.0,0.0,0.0,0.0,138,93.4783,1.4493,26.8116,65.942,newyork
381,310200011298,1newyork,98newyork,2017,0.0,72.0,0.0,0.0,0.0,225,76.0,4.4444,36.8889,49.3333,newyork
382,310200011300,1newyork,00newyork,2017,0.0,57.0,0.0,0.0,0.0,106,89.6226,0.9434,22.6415,72.6415,newyork
383,310200011305,1newyork,05newyork,2017,0.0,71.0,0.0,0.0,0.0,107,79.4393,5.6075,41.1215,49.5327,newyork
384,310200011308,1newyork,08newyork,2017,0.0,69.0,0.0,0.0,0.0,99,53.5354,1.0101,23.2323,60.6061,newyork
385,310200011316,1newyork,16newyork,2017,0.0,30.0,0.0,0.0,0.0,119,83.1933,1.6807,60.5042,31.9328,newyork
386,310200011374,1newyork,74newyork,2017,0.0,65.0,0.0,0.0,0.0,166,78.9157,6.0241,35.5422,44.5783,newyork
387,310200011376,1newyork,76newyork,2017,0.0,96.0,0.0,0.0,0.0,78,35.8974,39.7436,19.2308,19.2308,newyork
388,310200011392,1newyork,92newyork,2017,0.0,48.0,0.0,0.0,0.0,151,91.3907,4.6358,27.8146,62.2517,newyork
389,310200011393,1newyork,93newyork,2017,0.0,44.0,0.0,0.0,0.0,285,63.8596,2.1053,33.6842,61.0526,newyork
390,310200011394,1newyork,94newyork,2017,0.0,96.0,0.0,0.0,0.0,85,98.8235,11.7647,5.8824,30.5882,newyork
391,310200011399,1newyork,99newyork,2017,0.0,64.0,0.0,0.0,0.0,163,77.9141,4.908,20.2454,49.0798,newyork
392,310200011400,1newyork,00newyork,2017,0.0,60.0,0.0,0.0,0.0,459,80.8279,4.5752,19.8257,63.8344,newyork
393,310200011407,1newyork,07newyork,2017,0.0,0.0,0.0,0.0,0.0,2,0.0,50.0,0.0,0.0,newyork
394,310200011408,1newyork,08newyork,2017,0.0,97.0,0.0,0.0,0.0,100,22.0,56.0,19.0,15.0,newyork
395,310200011411,1newyork,11newyork,2017,0.0,92.0,0.0,0.0,0.0,63,34.9206,36.5079,3.1746,22.2222,newyork
396,310200011420,1newyork,20newyork,2017,0.0,80.0,0.0,0.0,0.0,428,61.9159,6.7757,18.2243,53.271,newyork
397,310200011422,1newyork,22newyork,2017,0.0,64.0,0.0,0.0,0.0,206,55.3398,22.3301,21.8447,41.7476,newyork
398,310200011425,1newyork,25newyork,2017,0.0,57.0,0.0,0.0,0.0,239,95.3975,3.7657,26.3598,63.1799,newyork
399,310200011427,1newyork,27newyork,2017,0.0,59.0,0.0,0.0,0.0,112,95.5357,2.6786,4.4643,91.0714,newyork
400,310200011432,1newyork,32newyork,2017,0.0,70.0,0.0,0.0,0.0,92,84.7826,8.6957,31.5217,55.4348,newyork
401,310200011437,1newyork,37newyork,2017,0.0,48.0,0.0,0.0,0.0,226,85.8407,3.0973,32.7434,55.3097,newyork
402,310200011439,1newyork,39newyork,2017,0.0,96.0,0.0,0.0,0.0,131,75.5725,5.3435,12.2137,56.4885,newyork
403,310200011475,1newyork,75newyork,2017,0.0,100.0,0.0,0.0,0.0,67,40.2985,26.8657,1.4925,2.9851,newyork
404,310200011489,1newyork,89newyork,2017,0.0,74.0,0.0,0.0,0.0,198,75.2525,6.0606,26.7677,50.5051,newyork
405,310200011500,1newyork,00newyork,2017,0.0,58.0,0.0,0.0,0.0,130,93.8462,3.0769,32.3077,60.0,newyork
406,310200011507,1newyork,07newyork,2017,0.0,78.0,0.0,0.0,0.0,200,60.5,1.5,38.5,49.0,newyork
407,310200011519,1newyork,19newyork,2017,0.0,80.0,0.0,0.0,0.0,129,55.0388,11.6279,32.5581,45.7364,newyork
408,310200011520,1newyork,20newyork,2017,0.0,40.0,0.0,0.0,0.0,159,79.8742,0.0,52.2013,42.1384,newyork
409,310200011529,1newyork,29newyork,2017,0.0,53.0,0.0,0.0,0.0,268,79.1045,4.1045,22.7612,66.4179,newyork
410,310200011531,1newyork,31newyork,2017,0.0,76.0,0.0,0.0,0.0,77,68.8312,9.0909,32.4675,50.6494,newyork
411,310200011533,1newyork,33newyork,2017,0.0,54.0,0.0,0.0,0.0,199,79.397,4.5226,24.1206,59.2965,newyork
412,310200011542,1newyork,42newyork,2017,0.0,77.0,0.0,0.0,0.0,251,68.1275,0.0,0.0,99.2032,newyork
413,310200011543,1newyork,43newyork,2017,0.0,63.0,0.0,0.0,0.0,192,73.4375,1.0417,32.8125,62.5,newyork
414,310200011545,1newyork,45newyork,2017,0.0,100.0,0.0,0.0,0.0,97,82.4742,6.1856,2.0619,6.1856,newyork
415,310200011546,1newyork,46newyork,2017,0.0,80.0,0.0,0.0,0.0,183,75.4098,7.1038,22.9508,56.2842,newyork
416,310200011550,1newyork,50newyork,2017,0.0,39.0,0.0,0.0,0.0,182,43.956,11.5385,24.7253,55.4945,newyork
417,310200011551,1newyork,51newyork,2017,0.0,73.0,0.0,0.0,0.0,178,56.1798,22.4719,19.1011,48.8764,newyork
418,310200011575,1newyork,75newyork,2017,0.0,75.0,0.0,0.0,0.0,192,94.2708,4.6875,36.9792,26.5625,newyork
419,310200011580,1newyork,80newyork,2017,0.0,75.0,0.0,0.0,0.0,225,84.8889,1.7778,24.8889,61.7778,newyork
420,310200011586,1newyork,86newyork,2017,0.0,100.0,0.0,0.0,0.0,6,50.0,33.3333,33.3333,33.3333,newyork
421,310200011600,1newyork,00newyork,2017,0.0,74.0,0.0,0.0,0.0,529,86.3894,3.9698,35.1607,54.2533,newyork
422,310200011615,1newyork,15newyork,2017,0.0,90.0,0.0,0.0,0.0,115,92.1739,1.7391,20.0,63.4783,newyork
423,310200011630,1newyork,30newyork,2017,0.0,82.0,0.0,0.0,0.0,356,65.4494,16.2921,17.1348,56.7416,newyork
424,310200011655,1newyork,55newyork,2017,0.0,47.0,0.0,0.0,0.0,242,78.9256,3.719,30.1653,57.8512,newyork
425,310200860819,86newyork,19newyork,2017,0.0,96.0,0.0,0.0,0.0,45,86.6667,4.4444,40.0,55.5556,newyork
426,310200860992,86newyork,92newyork,2017,0.0,42.0,0.0,0.0,0.0,127,84.252,0.0,56.6929,34.6457,newyork
427,310300011299,1newyork,99newyork,2017,0.0,42.0,0.0,0.0,0.0,215,82.3256,2.3256,38.1395,54.4186,newyork
428,310300011307,1newyork,07newyork,2017,0.0,62.0,0.0,0.0,0.0,169,81.0651,2.3669,39.0533,53.2544,newyork
429,310300011402,1newyork,02newyork,2017,0.0,43.0,0.0,0.0,0.0,197,84.7716,4.0609,28.4264,63.9594,newyork
430,310300011403,1newyork,03newyork,2017,0.0,62.0,0.0,0.0,0.0,180,72.7778,9.4444,26.1111,60.5556,newyork
431,310300011415,1newyork,15newyork,2017,0.0,59.0,0.0,0.0,0.0,87,70.1149,1.1494,59.7701,36.7816,newyork
432,310300011417,1newyork,17newyork,2017,0.0,82.0,0.0,0.0,0.0,135,51.1111,32.5926,14.0741,47.4074,newyork
