,schoolcode,year,charter,mathpass,schoolmode,virtualper,hybridper,totaltested,lowincome,white,black,hispanic,asian,state,countycode,districtcode
25,001906002tx,2016,0.0,51.85,0.0,0.0,0,27,40.74,81.4815,7.4074,7.4074,0.0,tx,001tx,001906tx
26,001906002tx,2017,0.0,51.28,0.0,0.0,0,39,43.59,79.4872,5.1282,15.3846,0.0,tx,001tx,001906tx
27,001906002tx,2018,0.0,28.57,0.0,0.0,0,21,33.33,80.9524,9.5238,9.5238,0.0,tx,001tx,001906tx
28,001906002tx,2019,0.0,68.97,0.0,0.0,0,29,44.83,79.3103,3.4483,17.2414,0.0,tx,001tx,001906tx
29,001906002tx,2021,0.0,85.0,0.0,0.0,0,20,35.0,80.0,5.0,15.0,0.0,tx,001tx,001906tx
30,001907001tx,2015,0.0,46.52,0.0,0.0,0,230,69.13,37.3913,25.6522,35.6522,0.4348,tx,001tx,001907tx
31,001907001tx,2016,0.0,36.36,0.0,0.0,0,231,73.16,26.8398,29.0043,41.1255,1.2987,tx,001tx,001907tx
32,001907001tx,2017,0.0,51.07,0.0,0.0,0,280,70.36,29.6429,28.9286,38.5714,1.0714,tx,001tx,001907tx
33,001907001tx,2018,0.0,51.67,0.0,0.0,0,240,65.42,23.75,29.1667,42.5,1.6667,tx,001tx,001907tx
34,001907001tx,2019,0.0,65.37,0.0,0.0,0,257,66.93,26.07,25.6809,42.8016,0.3891,tx,001tx,001907tx
35,001907001tx,2021,0.0,42.91,0.0,0.0,0,261,90.42,26.4368,25.2874,42.1456,0.7663,tx,001tx,001907tx
36,001908002tx,2015,0.0,39.24,0.0,0.0,0,79,56.96,56.962,18.9873,20.2532,0.0,tx,001tx,001908tx
37,001908002tx,2016,0.0,31.51,0.0,0.0,0,73,69.86,47.9452,21.9178,24.6575,2.7397,tx,001tx,001908tx
38,001908002tx,2017,0.0,53.21,0.0,0.0,0,109,30.28,45.8716,26.6055,20.1835,0.0,tx,001tx,001908tx
39,001908002tx,2018,0.0,52.17,0.0,0.0,0,92,48.91,51.087,22.8261,22.8261,1.087,tx,001tx,001908tx
40,001908002tx,2019,0.0,44.09,0.0,0.0,0,93,63.44,60.2151,12.9032,20.4301,0.0,tx,001tx,001908tx
41,001908002tx,2021,0.0,9.76,0.0,0.0,0,82,43.9,36.5854,14.6341,41.4634,0.0,tx,001tx,001908tx
42,001908041tx,2015,0.0,84.62,0.0,0.0,0,26,80.77,38.4615,23.0769,34.6154,0.0,tx,001tx,001908tx
43,001908041tx,2016,0.0,89.29,0.0,0.0,0,28,53.57,46.4286,25.0,25.0,0.0,tx,001tx,001908tx
44,001908041tx,2017,0.0,86.96,0.0,0.0,0,23,39.13,69.5652,8.6957,21.7391,0.0,tx,001tx,001908tx
45,001908041tx,2018,0.0,96.88,0.0,0.0,0,32,50.0,56.25,15.625,25.0,0.0,tx,001tx,001908tx
46,001908041tx,2019,0.0,100.0,0.0,0.0,0,36,55.56,52.7778,11.1111,33.3333,2.7778,tx,001tx,001908tx
47,001908041tx,2021,0.0,100.0,0.0,0.0,0,23,26.09,47.8261,17.3913,17.3913,0.0,tx,001tx,001908tx
48,001909001tx,2015,0.0,69.57,0.0,0.0,0,23,47.83,91.3043,0.0,4.3478,0.0,tx,001tx,001909tx
49,001909001tx,2016,0.0,53.85,0.0,0.0,0,26,30.77,96.1538,0.0,3.8462,0.0,tx,001tx,001909tx
50,001909001tx,2017,0.0,53.12,0.0,0.0,0,32,53.12,87.5,0.0,6.25,3.125,tx,001tx,001909tx
51,001909001tx,2018,0.0,30.0,0.0,0.0,0,30,46.67,86.6667,3.3333,3.3333,0.0,tx,001tx,001909tx
52,001909001tx,2019,0.0,35.29,0.0,0.0,0,34,50.0,88.2353,0.0,8.8235,2.9412,tx,001tx,001909tx
53,001909001tx,2021,0.0,18.52,0.0,0.0,0,27,44.44,81.4815,3.7037,3.7037,0.0,tx,001tx,001909tx
54,002901001tx,2015,0.0,35.04,0.0,0.0,0,274,20.07,32.8467,2.1898,61.6788,0.7299,tx,002tx,002901tx
55,002901001tx,2016,0.0,43.37,0.0,0.0,0,279,32.97,29.7491,1.7921,66.6667,0.3584,tx,002tx,002901tx
56,002901001tx,2017,0.0,49.83,0.0,0.0,0,291,40.55,28.5223,1.0309,68.3849,0.0,tx,002tx,002901tx
57,002901001tx,2018,0.0,57.14,0.0,0.0,0,322,38.51,27.3292,0.6211,69.8758,0.3106,tx,002tx,002901tx
58,002901001tx,2019,0.0,69.01,0.0,0.0,0,342,39.18,28.3626,0.5848,67.8363,0.0,tx,002tx,002901tx
59,002901001tx,2021,0.0,50.5,0.0,0.0,0,299,43.48,28.7625,1.6722,66.2207,0.0,tx,002tx,002901tx
60,003902001tx,2015,0.0,63.19,0.0,0.0,0,144,55.56,63.8889,6.25,27.0833,0.0,tx,003tx,003902tx
61,003902001tx,2016,0.0,59.39,0.0,0.0,0,165,53.33,64.2424,6.0606,27.2727,1.2121,tx,003tx,003902tx
62,003902001tx,2017,0.0,56.1,0.0,0.0,0,164,57.32,62.1951,9.7561,26.8293,0.0,tx,003tx,003902tx
63,003902001tx,2018,0.0,63.35,0.0,0.0,0,161,54.04,67.0807,8.0745,19.8758,0.6211,tx,003tx,003902tx
64,003902001tx,2019,0.0,69.73,0.0,0.0,0,185,60.0,62.1622,10.8108,21.6216,0.5405,tx,003tx,003902tx
65,003902001tx,2021,0.0,58.43,0.0,0.0,0,166,54.22,52.4096,10.241,34.9398,0.0,tx,003tx,003902tx
66,003902041tx,2015,0.0,100.0,0.0,0.0,0,47,27.66,82.9787,2.1277,12.766,2.1277,tx,003tx,003902tx
67,003902041tx,2016,0.0,100.0,0.0,0.0,0,49,20.41,85.7143,0.0,12.2449,2.0408,tx,003tx,003902tx
68,003902041tx,2017,0.0,100.0,0.0,0.0,0,46,13.04,86.9565,0.0,10.8696,2.1739,tx,003tx,003902tx
69,003902041tx,2018,0.0,97.73,0.0,0.0,0,44,27.27,81.8182,0.0,13.6364,2.2727,tx,003tx,003902tx
70,003902041tx,2019,0.0,100.0,0.0,0.0,0,52,26.92,63.4615,0.0,32.6923,1.9231,tx,003tx,003902tx
71,003902041tx,2021,0.0,100.0,0.0,0.0,0,46,19.57,71.7391,0.0,26.087,2.1739,tx,003tx,003902tx
72,003903001tx,2015,0.0,37.76,0.0,0.0,0,482,65.35,29.0456,26.1411,40.0415,0.6224,tx,003tx,003903tx
73,003903001tx,2016,0.0,46.17,0.0,0.0,0,483,77.43,24.4306,29.1925,42.6501,0.6211,tx,003tx,003903tx
74,003903001tx,2017,0.0,49.34,0.0,0.0,0,527,76.66,19.5446,30.74,44.7818,0.759,tx,003tx,003903tx
75,003903001tx,2018,0.0,52.62,0.0,0.0,0,477,77.78,20.7547,28.0922,47.7987,0.2096,tx,003tx,003903tx
76,003903001tx,2019,0.0,50.47,0.0,0.0,0,531,78.15,21.2806,30.3202,44.0678,0.7533,tx,003tx,003903tx
77,003903001tx,2021,0.0,44.12,0.0,0.0,0,476,63.03,17.437,26.2605,53.3613,0.4202,tx,003tx,003903tx
78,003903044tx,2015,0.0,96.67,0.0,0.0,0,60,36.67,58.3333,5.0,26.6667,8.3333,tx,003tx,003903tx
79,003903044tx,2016,0.0,96.97,0.0,0.0,0,66,33.33,53.0303,10.6061,27.2727,9.0909,tx,003tx,003903tx
80,003903044tx,2017,0.0,100.0,0.0,0.0,0,70,34.29,47.1429,14.2857,25.7143,10.0,tx,003tx,003903tx
81,003903044tx,2018,0.0,98.68,0.0,0.0,0,76,31.58,51.3158,7.8947,30.2632,9.2105,tx,003tx,003903tx
82,003903044tx,2019,0.0,98.8,0.0,0.0,0,83,36.14,60.241,10.8434,24.0964,4.8193,tx,003tx,003903tx
83,003903044tx,2021,0.0,89.29,0.0,0.0,0,84,26.19,44.0476,16.6667,35.7143,1.1905,tx,003tx,003903tx
84,003904001tx,2015,0.0,42.18,0.0,0.0,0,147,44.9,91.1565,0.0,6.8027,0.0,tx,003tx,003904tx
85,003904001tx,2016,0.0,49.31,0.0,0.0,0,144,46.53,87.5,1.3889,7.6389,0.0,tx,003tx,003904tx
86,003904001tx,2017,0.0,46.36,0.0,0.0,0,151,52.98,80.1325,2.649,13.245,0.0,tx,003tx,003904tx
87,003904001tx,2018,0.0,56.56,0.0,0.0,0,122,50.0,85.2459,4.0984,8.1967,0.0,tx,003tx,003904tx
88,003904001tx,2019,0.0,62.25,0.0,0.0,0,151,49.01,85.4305,1.3245,5.298,0.0,tx,003tx,003904tx
89,003904001tx,2021,0.0,52.86,0.0,0.0,0,140,50.0,90.0,2.1429,4.2857,0.7143,tx,003tx,003904tx
90,003905001tx,2015,0.0,38.1,0.0,0.0,0,105,66.67,22.8571,11.4286,63.8095,0.9524,tx,003tx,003905tx
91,003905001tx,2016,0.0,49.49,0.0,0.0,0,99,71.72,40.404,12.1212,44.4444,0.0,tx,003tx,003905tx
92,003905001tx,2017,0.0,34.27,0.0,0.0,0,143,70.63,26.5734,16.0839,55.2448,0.0,tx,003tx,003905tx
93,003905001tx,2018,0.0,60.0,0.0,0.0,0,105,78.1,23.8095,13.3333,59.0476,0.0,tx,003tx,003905tx
94,003905001tx,2019,0.0,49.18,0.0,0.0,0,122,80.33,25.4098,15.5738,56.5574,0.0,tx,003tx,003905tx
95,003905001tx,2021,0.0,44.07,0.0,0.0,0,118,56.78,29.661,15.2542,53.3898,0.0,tx,003tx,003905tx
96,003905041tx,2015,0.0,87.5,0.0,0.0,0,24,37.5,45.8333,0.0,50.0,0.0,tx,003tx,003905tx
97,003905041tx,2016,0.0,100.0,0.0,0.0,0,21,57.14,42.8571,9.5238,42.8571,0.0,tx,003tx,003905tx
98,003905041tx,2017,0.0,100.0,0.0,0.0,0,15,40.0,60.0,0.0,40.0,0.0,tx,003tx,003905tx
99,003905041tx,2018,0.0,93.75,0.0,0.0,0,16,31.25,37.5,12.5,50.0,0.0,tx,003tx,003905tx
100,003905041tx,2019,0.0,100.0,0.0,0.0,0,23,30.43,65.2174,0.0,34.7826,0.0,tx,003tx,003905tx
101,003905041tx,2021,0.0,80.77,0.0,0.0,0,26,34.62,30.7692,15.3846,50.0,3.8462,tx,003tx,003905tx
102,003906001tx,2015,0.0,45.45,0.0,0.0,0,33,57.58,87.8788,3.0303,6.0606,0.0,tx,003tx,003906tx
103,003906001tx,2016,0.0,21.43,0.0,0.0,0,28,67.86,78.5714,0.0,10.7143,0.0,tx,003tx,003906tx
104,003906001tx,2017,0.0,20.69,0.0,0.0,0,29,48.28,93.1034,0.0,6.8966,0.0,tx,003tx,003906tx
105,003906001tx,2018,0.0,24.32,0.0,0.0,0,37,62.16,94.5946,2.7027,0.0,0.0,tx,003tx,003906tx
106,003906001tx,2019,0.0,52.17,0.0,0.0,0,23,60.87,91.3043,0.0,4.3478,0.0,tx,003tx,003906tx
107,003906001tx,2021,0.0,66.67,0.0,0.0,0,12,58.33,91.6667,0.0,8.3333,0.0,tx,003tx,003906tx
108,003907001tx,2015,0.0,31.63,0.0,0.0,0,98,44.9,73.4694,6.1224,20.4082,0.0,tx,003tx,003907tx
109,003907001tx,2016,0.0,24.71,0.0,0.0,0,85,54.12,67.0588,3.5294,24.7059,0.0,tx,003tx,003907tx
110,003907001tx,2017,0.0,31.58,0.0,0.0,0,95,51.58,81.0526,6.3158,11.5789,0.0,tx,003tx,003907tx
111,003907001tx,2018,0.0,23.91,0.0,0.0,0,92,55.43,70.6522,3.2609,23.913,0.0,tx,003tx,003907tx
112,003907001tx,2019,0.0,68.29,0.0,0.0,0,82,58.54,76.8293,6.0976,14.6341,0.0,tx,003tx,003907tx
113,003907001tx,2021,0.0,25.88,0.0,0.0,0,85,62.35,63.5294,5.8824,25.8824,0.0,tx,003tx,003907tx
114,003907041tx,2015,0.0,94.12,0.0,0.0,0,17,11.76,88.2353,0.0,11.7647,0.0,tx,003tx,003907tx
115,003907041tx,2016,0.0,84.0,0.0,0.0,0,25,36.0,84.0,0.0,8.0,0.0,tx,003tx,003907tx
116,003907041tx,2017,0.0,95.24,0.0,0.0,0,21,47.62,66.6667,0.0,28.5714,0.0,tx,003tx,003907tx
117,003907041tx,2018,0.0,62.5,0.0,0.0,0,16,50.0,62.5,0.0,37.5,0.0,tx,003tx,003907tx
118,003907041tx,2019,0.0,100.0,0.0,0.0,0,12,16.67,91.6667,0.0,8.3333,0.0,tx,003tx,003907tx
119,003907041tx,2021,0.0,95.83,0.0,0.0,0,24,45.83,70.8333,0.0,29.1667,0.0,tx,003tx,003907tx
120,004901001tx,2015,0.0,34.29,0.0,0.0,0,210,53.33,55.7143,1.4286,40.9524,1.4286,tx,004tx,004901tx
121,004901001tx,2016,0.0,34.88,0.0,0.0,0,215,54.42,49.3023,2.7907,42.3256,2.3256,tx,004tx,004901tx
122,004901001tx,2017,0.0,48.21,0.0,0.0,0,251,58.57,51.7928,1.992,43.0279,0.7968,tx,004tx,004901tx
123,004901001tx,2018,0.0,57.41,0.0,0.0,0,162,96.3,50.0,2.4691,43.2099,1.8519,tx,004tx,004901tx
124,004901001tx,2019,0.0,71.43,0.0,0.0,0,231,62.34,49.7835,1.7316,44.1558,2.1645,tx,004tx,004901tx
125,004901001tx,2021,0.0,31.16,0.0,0.0,0,199,69.35,57.2864,1.005,38.6935,1.005,tx,004tx,004901tx
126,004901041tx,2015,0.0,91.11,0.0,0.0,0,45,15.56,77.7778,0.0,11.1111,6.6667,tx,004tx,004901tx
127,004901041tx,2016,0.0,96.77,0.0,0.0,0,31,25.81,61.2903,0.0,32.2581,0.0,tx,004tx,004901tx
128,004901041tx,2017,0.0,100.0,0.0,0.0,0,36,27.78,47.2222,2.7778,38.8889,11.1111,tx,004tx,004901tx
129,004901041tx,2018,0.0,100.0,0.0,0.0,0,21,95.24,71.4286,0.0,28.5714,0.0,tx,004tx,004901tx
130,004901041tx,2019,0.0,100.0,0.0,0.0,0,29,41.38,72.4138,0.0,24.1379,3.4483,tx,004tx,004901tx
131,004901041tx,2021,0.0,100.0,0.0,0.0,0,18,27.78,44.4444,0.0,27.7778,16.6667,tx,004tx,004901tx
132,005901001tx,2015,0.0,45.71,0.0,0.0,0,35,20.0,91.4286,0.0,2.8571,0.0,tx,005tx,005901tx
133,005901001tx,2016,0.0,55.56,0.0,0.0,0,27,22.22,85.1852,0.0,11.1111,0.0,tx,005tx,005901tx
134,005901001tx,2017,0.0,44.12,0.0,0.0,0,34,26.47,79.4118,0.0,8.8235,0.0,tx,005tx,005901tx
135,005901001tx,2018,0.0,53.85,0.0,0.0,0,39,35.9,84.6154,0.0,12.8205,0.0,tx,005tx,005901tx
136,005901001tx,2019,0.0,56.86,0.0,0.0,0,51,37.25,82.3529,1.9608,15.6863,0.0,tx,005tx,005901tx
137,005901001tx,2021,0.0,40.0,0.0,0.0,0,40,45.0,72.5,5.0,15.0,0.0,tx,005tx,005901tx
138,005902001tx,2015,0.0,41.67,0.0,0.0,0,48,20.83,95.8333,0.0,4.1667,0.0,tx,005tx,005902tx
139,005902001tx,2016,0.0,61.54,0.0,0.0,0,52,9.62,82.6923,3.8462,11.5385,0.0,tx,005tx,005902tx
140,005902001tx,2017,0.0,63.16,0.0,0.0,0,57,24.56,89.4737,0.0,8.7719,0.0,tx,005tx,005902tx
141,005902001tx,2018,0.0,70.69,0.0,0.0,0,58,25.86,82.7586,0.0,13.7931,0.0,tx,005tx,005902tx
142,005902001tx,2019,0.0,81.36,0.0,0.0,0,59,13.56,88.1356,1.6949,8.4746,0.0,tx,005tx,005902tx
143,005902001tx,2021,0.0,57.14,0.0,0.0,0,63,25.4,82.5397,0.0,11.1111,0.0,tx,005tx,005902tx
144,005902041tx,2015,0.0,92.0,0.0,0.0,0,25,16.0,96.0,0.0,4.0,0.0,tx,005tx,005902tx
145,005902041tx,2016,0.0,89.47,0.0,0.0,0,19,0.0,100.0,0.0,0.0,0.0,tx,005tx,005902tx
146,005902041tx,2017,0.0,100.0,0.0,0.0,0,17,0.0,100.0,0.0,0.0,0.0,tx,005tx,005902tx
147,005902041tx,2018,0.0,100.0,0.0,0.0,0,19,0.0,84.2105,0.0,10.5263,0.0,tx,005tx,005902tx
148,005902041tx,2019,0.0,100.0,0.0,0.0,0,26,3.85,96.1538,0.0,0.0,0.0,tx,005tx,005902tx
149,005902041tx,2021,0.0,95.24,0.0,0.0,0,21,0.0,80.9524,0.0,14.2857,0.0,tx,005tx,005902tx
150,005904001tx,2015,0.0,38.24,0.0,0.0,0,34,29.41,67.6471,0.0,26.4706,0.0,tx,005tx,005904tx
151,005904001tx,2016,0.0,77.78,0.0,0.0,0,27,37.04,55.5556,0.0,44.4444,0.0,tx,005tx,005904tx
152,005904001tx,2017,0.0,71.43,0.0,0.0,0,28,35.71,71.4286,0.0,28.5714,0.0,tx,005tx,005904tx
153,005904001tx,2018,0.0,77.27,0.0,0.0,0,22,27.27,63.6364,0.0,36.3636,0.0,tx,005tx,005904tx
154,005904001tx,2019,0.0,68.0,0.0,0.0,0,25,52.0,68.0,0.0,24.0,0.0,tx,005tx,005904tx
155,005904001tx,2021,0.0,74.19,0.0,0.0,0,31,32.26,74.1935,0.0,22.5806,0.0,tx,005tx,005904tx
156,006902001tx,2015,0.0,71.88,0.0,0.0,0,32,37.5,84.375,3.125,12.5,0.0,tx,006tx,006902tx
157,006902001tx,2016,0.0,92.31,0.0,0.0,0,13,23.08,76.9231,0.0,15.3846,0.0,tx,006tx,006902tx
158,006902001tx,2017,0.0,65.22,0.0,0.0,0,23,34.78,82.6087,4.3478,13.0435,0.0,tx,006tx,006902tx
159,006902001tx,2018,0.0,64.0,0.0,0.0,0,25,64.0,68.0,12.0,16.0,0.0,tx,006tx,006902tx
160,006902001tx,2019,0.0,70.0,0.0,0.0,0,20,50.0,85.0,0.0,5.0,0.0,tx,006tx,006902tx
161,006902001tx,2021,0.0,70.83,0.0,0.0,0,24,16.67,75.0,0.0,25.0,0.0,tx,006tx,006902tx
162,007901001tx,2015,0.0,16.0,0.0,0.0,0,50,66.0,6.0,2.0,92.0,0.0,tx,007tx,007901tx
163,007901001tx,2016,0.0,12.5,0.0,0.0,0,48,79.17,2.0833,2.0833,95.8333,0.0,tx,007tx,007901tx
164,007901001tx,2017,0.0,18.52,0.0,0.0,0,54,66.67,11.1111,0.0,88.8889,0.0,tx,007tx,007901tx
165,007901001tx,2018,0.0,18.92,0.0,0.0,0,37,70.27,5.4054,0.0,94.5946,0.0,tx,007tx,007901tx
166,007901001tx,2019,0.0,30.77,0.0,0.0,0,39,76.92,2.5641,0.0,94.8718,2.5641,tx,007tx,007901tx
167,007901001tx,2021,0.0,50.0,0.0,0.0,0,34,76.47,5.8824,0.0,94.1176,0.0,tx,007tx,007901tx
168,007902001tx,2015,0.0,16.52,0.0,0.0,0,115,53.91,38.2609,1.7391,57.3913,0.8696,tx,007tx,007902tx
169,007902001tx,2016,0.0,33.33,0.0,0.0,0,132,53.03,37.8788,0.7576,60.6061,0.0,tx,007tx,007902tx
170,007902001tx,2017,0.0,28.77,0.0,0.0,0,146,58.9,36.3014,1.3699,59.589,0.0,tx,007tx,007902tx
171,007902001tx,2018,0.0,40.0,0.0,0.0,0,135,55.56,35.5556,1.4815,62.2222,0.0,tx,007tx,007902tx
172,007902001tx,2019,0.0,58.56,0.0,0.0,0,111,50.45,45.045,0.0,54.0541,0.0,tx,007tx,007902tx
173,007902001tx,2021,0.0,63.89,0.0,0.0,0,108,50.93,34.2593,0.9259,62.963,0.9259,tx,007tx,007902tx
174,007904001tx,2015,0.0,13.11,0.0,0.0,0,122,75.41,18.0328,1.6393,78.6885,0.0,tx,007tx,007904tx
175,007904001tx,2016,0.0,8.26,0.0,0.0,0,121,81.82,13.2231,4.1322,81.8182,0.0,tx,007tx,007904tx
176,007904001tx,2017,0.0,4.55,0.0,0.0,0,110,80.0,12.7273,1.8182,85.4545,0.0,tx,007tx,007904tx
177,007904001tx,2018,0.0,10.24,0.0,0.0,0,127,74.02,13.3858,1.5748,84.252,0.0,tx,007tx,007904tx
178,007904001tx,2019,0.0,7.58,0.0,0.0,0,132,80.3,16.6667,1.5152,81.8182,0.0,tx,007tx,007904tx
179,007904001tx,2021,0.0,11.76,0.0,0.0,0,102,74.51,3.9216,0.0,92.1569,0.0,tx,007tx,007904tx
180,007904041tx,2015,0.0,48.0,0.0,0.0,0,25,48.0,32.0,0.0,64.0,0.0,tx,007tx,007904tx
181,007904041tx,2016,0.0,75.0,0.0,0.0,0,20,50.0,20.0,5.0,75.0,0.0,tx,007tx,007904tx
182,007904041tx,2017,0.0,88.89,0.0,0.0,0,18,44.44,22.2222,0.0,77.7778,0.0,tx,007tx,007904tx
183,007904041tx,2018,0.0,78.26,0.0,0.0,0,23,47.83,26.087,0.0,73.913,0.0,tx,007tx,007904tx
184,007904041tx,2019,0.0,90.91,0.0,0.0,0,22,45.45,27.2727,0.0,72.7273,0.0,tx,007tx,007904tx
185,007904041tx,2021,0.0,69.57,0.0,0.0,0,23,52.17,26.087,0.0,69.5652,0.0,tx,007tx,007904tx
186,007905001tx,2015,0.0,23.29,0.0,0.0,0,219,47.03,25.1142,0.4566,73.0594,0.0,tx,007tx,007905tx
187,007905001tx,2016,0.0,25.81,0.0,0.0,0,217,54.84,25.8065,0.0,73.2719,0.0,tx,007tx,007905tx
188,007905001tx,2017,0.0,31.91,0.0,0.0,0,257,60.31,21.4008,0.0,76.6537,0.3891,tx,007tx,007905tx
189,007905001tx,2018,0.0,47.7,0.0,0.0,0,239,67.36,25.523,0.0,72.3849,0.4184,tx,007tx,007905tx
190,007905001tx,2019,0.0,68.03,0.0,0.0,0,244,57.79,28.2787,0.8197,68.8525,0.0,tx,007tx,007905tx
191,007905001tx,2021,0.0,55.38,0.0,0.0,0,195,65.13,24.6154,0.0,74.359,0.5128,tx,007tx,007905tx
192,007905041tx,2015,0.0,77.78,0.0,0.0,0,36,30.56,44.4444,0.0,52.7778,2.7778,tx,007tx,007905tx
193,007905041tx,2016,0.0,87.18,0.0,0.0,0,39,17.95,53.8462,0.0,43.5897,2.5641,tx,007tx,007905tx
194,007905041tx,2017,0.0,97.67,0.0,0.0,0,43,32.56,46.5116,0.0,51.1628,2.3256,tx,007tx,007905tx
195,007905041tx,2018,0.0,83.78,0.0,0.0,0,37,27.03,48.6486,0.0,51.3514,0.0,tx,007tx,007905tx
196,007905041tx,2019,0.0,91.67,0.0,0.0,0,24,12.5,45.8333,0.0,50.0,0.0,tx,007tx,007905tx
197,007905041tx,2021,0.0,91.67,0.0,0.0,0,24,33.33,58.3333,0.0,41.6667,0.0,tx,007tx,007905tx
198,007906001tx,2015,0.0,20.92,0.0,0.0,0,196,66.84,12.2449,1.5306,86.2245,0.0,tx,007tx,007906tx
199,007906001tx,2016,0.0,4.58,0.0,0.0,0,131,80.15,7.6336,0.7634,91.6031,0.0,tx,007tx,007906tx
200,007906001tx,2017,0.0,11.81,0.0,0.0,0,144,81.25,8.3333,0.0,91.6667,0.0,tx,007tx,007906tx
201,007906001tx,2018,0.0,31.97,0.0,0.0,0,122,80.33,14.7541,0.0,85.2459,0.0,tx,007tx,007906tx
202,007906001tx,2019,0.0,33.33,0.0,0.0,0,102,81.37,11.7647,0.0,86.2745,0.9804,tx,007tx,007906tx
203,007906001tx,2021,0.0,2.86,0.0,0.0,0,70,50.0,8.5714,1.4286,88.5714,0.0,tx,007tx,007906tx
204,007906041tx,2015,0.0,68.97,0.0,0.0,0,29,58.62,20.6897,0.0,79.3103,0.0,tx,007tx,007906tx
205,007906041tx,2016,0.0,41.38,0.0,0.0,0,29,58.62,34.4828,0.0,65.5172,0.0,tx,007tx,007906tx
206,007906041tx,2017,0.0,55.32,0.0,0.0,0,47,57.45,23.4043,0.0,76.5957,0.0,tx,007tx,007906tx
207,007906041tx,2018,0.0,100.0,0.0,0.0,0,26,53.85,23.0769,0.0,73.0769,3.8462,tx,007tx,007906tx
208,007906041tx,2019,0.0,96.88,0.0,0.0,0,32,59.38,9.375,0.0,87.5,0.0,tx,007tx,007906tx
209,007906041tx,2021,0.0,83.72,0.0,0.0,0,43,27.91,9.3023,0.0,90.6977,0.0,tx,007tx,007906tx
210,008901001tx,2015,0.0,40.74,0.0,0.0,0,108,47.22,46.2963,12.963,36.1111,0.0,tx,008tx,008901tx
211,008901001tx,2016,0.0,33.04,0.0,0.0,0,112,46.43,54.4643,12.5,30.3571,1.7857,tx,008tx,008901tx
212,008901001tx,2017,0.0,25.87,0.0,0.0,0,143,50.35,52.4476,13.2867,33.5664,0.0,tx,008tx,008901tx
213,008901001tx,2018,0.0,45.06,0.0,0.0,0,162,54.94,54.9383,10.4938,31.4815,0.6173,tx,008tx,008901tx
214,008901001tx,2019,0.0,43.18,0.0,0.0,0,132,57.58,48.4848,16.6667,31.8182,0.0,tx,008tx,008901tx
215,008901001tx,2021,0.0,15.2,0.0,0.0,0,125,48.8,48.8,4.0,39.2,0.0,tx,008tx,008901tx
216,008901041tx,2015,0.0,98.51,0.0,0.0,0,67,13.43,83.5821,1.4925,13.4328,0.0,tx,008tx,008901tx
217,008901041tx,2016,0.0,98.08,0.0,0.0,0,52,19.23,86.5385,1.9231,11.5385,0.0,tx,008tx,008901tx
218,008901041tx,2017,0.0,97.56,0.0,0.0,0,41,12.2,82.9268,0.0,12.1951,0.0,tx,008tx,008901tx
219,008901041tx,2018,0.0,98.08,0.0,0.0,0,52,28.85,80.7692,0.0,15.3846,0.0,tx,008tx,008901tx
220,008901041tx,2019,0.0,93.22,0.0,0.0,0,59,25.42,77.9661,3.3898,13.5593,3.3898,tx,008tx,008901tx
221,008901041tx,2021,0.0,96.36,0.0,0.0,0,55,18.18,78.1818,1.8182,16.3636,3.6364,tx,008tx,008901tx
222,008902001tx,2015,0.0,34.34,0.0,0.0,0,198,58.08,39.899,12.1212,45.9596,0.0,tx,008tx,008902tx
223,008902001tx,2016,0.0,38.32,0.0,0.0,0,167,55.69,40.7186,14.3713,43.1138,0.5988,tx,008tx,008902tx
224,008902001tx,2017,0.0,47.89,0.0,0.0,0,190,60.0,30.0,14.7368,52.1053,1.5789,tx,008tx,008902tx
225,008902001tx,2018,0.0,40.3,0.0,0.0,0,201,70.65,26.8657,10.9453,59.204,0.0,tx,008tx,008902tx
226,008902001tx,2019,0.0,54.17,0.0,0.0,0,168,61.31,32.1429,8.3333,55.3571,1.1905,tx,008tx,008902tx
227,008902001tx,2021,0.0,33.1,0.0,0.0,0,145,66.21,28.9655,11.0345,55.8621,1.3793,tx,008tx,008902tx
228,008902041tx,2015,0.0,78.05,0.0,0.0,0,41,12.2,68.2927,4.878,21.9512,2.439,tx,008tx,008902tx
229,008902041tx,2016,0.0,73.81,0.0,0.0,0,42,21.43,66.6667,2.381,26.1905,2.381,tx,008tx,008902tx
230,008902041tx,2017,0.0,75.0,0.0,0.0,0,44,15.91,75.0,0.0,22.7273,0.0,tx,008tx,008902tx
231,008902041tx,2018,0.0,94.34,0.0,0.0,0,53,22.64,71.6981,1.8868,24.5283,1.8868,tx,008tx,008902tx
232,008902041tx,2019,0.0,96.49,0.0,0.0,0,57,15.79,61.4035,5.2632,28.0702,0.0,tx,008tx,008902tx
233,008902041tx,2021,0.0,77.46,0.0,0.0,0,71,33.8,61.9718,1.4085,29.5775,1.4085,tx,008tx,008902tx
234,008903001tx,2015,0.0,28.3,0.0,0.0,0,53,60.38,20.7547,13.2075,62.2642,0.0,tx,008tx,008903tx
235,008903001tx,2016,0.0,25.0,0.0,0.0,0,44,68.18,20.4545,4.5455,70.4545,0.0,tx,008tx,008903tx
236,008903001tx,2017,0.0,45.9,0.0,0.0,0,61,55.74,42.623,9.8361,47.541,0.0,tx,008tx,008903tx
